,EIN,NAME,SEC_NAME,ADDRESS,CITY,STATE,ZIP,ZIP5,CONTACT,NTEEIRS,SUBSECCD,FNDNCD,RULEDATE,ORGCD,ACCPER,ACTIV1,ACTIV2,ACTIV3,AFCD,CLASSCD,DEDUCTCD,EOSTATUS,FRCD,GEN,TAXPER,FISYR,SOIYR,STYEAR,subcd,CONT,PROGREV,INVINC,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,RENTINC,rntlexpnsreal,rntlexpnsprsnl,RENTEXP,rntlincreal,rntlincprsnl,NETRENT,SECUR,SALEOTHG,SALESEXP,SALEOTHE,SALESECN,SALEOTHN,netgnls,grsincfndrsng,lessdirfndrsng,netincfndrsng,grsincgaming,lessdirgaming,netincgaming,SPEVTG,DIREXP,FUNDINC,INVENTG,GOODS,GRPROF,OTHINC,TOTREV2,TOTREV,GRREC,COMPENS,OTHSAL,PAYTAX,FUNDFEES,EXPS,NETINC,OTHCHGS,ASS_BOY,ASS_EOY,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,unsecurednotesend,LIAB_BOY,LIAB_EOY,RETE_BOY,RETEARN,NETA_BOY,FUNDBAL,Q78A,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,REASON,gftgrntsrcvd170,txrevnuelevied170,srvcsval170,grsinc170,grsrcptsrelated170,totgftgrntrcvd509,grsrcptsadmissn509,txrevnuelevied509,srvcsval509,subtotsuppinc509,totsupp509,inPrior,inPriorSrc,taxperP,fisyrP,doccdP,contP,progrevP,duesP,invincP,netrentP,salesecnP,saleothnP,fundincP,grprofP,othincP,totrevP,expsP,netincP,compensP,othsalP,paytaxP,fundfeesP,DocCD,FileName,OUTNCCS,OUTREAS,NCCSKEY,NCCSKEY2,nteeFinal,nteeFinal1,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,NTEESRC,ntmaj10,ntmaj12,ntmaj5,RandNum,nteeConf,NAICS,LONGITUDE,LATITUDE,epostcard,SOURCE,KeyID,VERIFY
52558,135493557,CEMETERY DEPT OF THE WORKMENS CIRCLE INC,8144N BRANCH,247 W 37TH ST FRNT 5,NEW YORK,NY,10018-5129,10018.0,JONATHAN GOLD,,8.0,0.0,194504.0,5.0,12.0,900.0,30.0,211.0,9.0,1.0,1.0,1.0,10.0,804.0,201212,2012,2012,2012,8.0,18328,81020,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1826.0,101176.0,101176.0,101176.0,0.0,53880.0,4122.0,0.0,123017,-21841.0,,517876.0,509633,0.0,0.0,0.0,0.0,0.0,205877.0,219475,0.0,0.0,311999.0,290158,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,0.0,86375.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,500.0,86877.0,131575.0,-44698.0,0.0,59247.0,4532.0,0.0,93,135493557_201212_990O,IN,,135493557201212,1354935572012,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.37125,A,710000.0,-73.99185899999999,40.75565,0,rtf2013_990_VER,217248,
54622,131996451,MEDIA RATING COUNCIL INC,,420 LEXINGTON AVE RM 343,NEW YORK,NY,10170-0399,10170.0,,,6.0,0.0,196512.0,1.0,12.0,920.0,905.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,0,1798238,324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5558.0,1804120.0,1804120.0,1804120.0,916948.0,96834.0,41805.0,0.0,1623539,180581.0,,2466624.0,1554564,0.0,0.0,0.0,0.0,0.0,2251094.0,1158258,0.0,0.0,215530.0,396306,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,1544368.0,0.0,0.0,1123.0,0.0,0.0,0.0,0.0,0.0,0.0,1545491.0,1477254.0,68237.0,571940.0,266488.0,39809.0,0.0,93,131996451_201212_990O,IN,,131996451201212,1319964512012,A30,A,36061.0,5602.0,5600.0,A30,A,O,O,AR,A,A,1,AR,AR,AR,0.8335,B,510000.0,-73.975655467,40.752393221,0,rtf2013_990_VER,225956,
56144,133573536,LINKS INC,GREATER HUDSON VALLEY CHAPTER,1800 ADAM CLAYTON POWEL BLVD 58,NEW YORK,NY,10026-0000,10026.0,CYNTHIA W ROUNDTREE,,4.0,0.0,196112.0,5.0,4.0,119.0,40.0,279.0,9.0,1.0,2.0,1.0,10.0,1520.0,201304,2013,2012,2012,4.0,49139,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,75187.0,54881.0,20306.0,0.0,0.0,0.0,75187,54881,20306,0,0,0,0.0,69445.0,69445.0,124326.0,0.0,0.0,0.0,0.0,55966,13479.0,,81161.0,94640,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,81161.0,94640,N,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,271770.0,0.0,0.0,0.0,0.0,271770.0,1,core2011co,201204.0,2012.0,93.0,40153.0,0.0,0.0,0.0,0.0,0.0,0.0,35783.0,0.0,0.0,75936.0,44874.0,31062.0,0.0,0.0,0.0,0.0,93,133573536_201304_990O,IN,,133573536201304,1335735362013,A99,A,36061.0,5602.0,5600.0,A99,A,O,O,AR,A,A,1,AR,AR,AR,0.0331,C,710000.0,-73.91272079,41.08799076,0,rtf2013_990_VER,231085,
57005,237411166,LIBERIAN SHIPOWNERS COUNCIL LTD,,99 PARK AVE RM 1830,NEW YORK,NY,10016-1613,10016.0,,,6.0,0.0,197612.0,1.0,12.0,200.0,914.0,480.0,3.0,2.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,0,255106,1439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,256545.0,256545.0,256545.0,0.0,0.0,9393.0,0.0,294736,-38191.0,,413891.0,380980,0.0,0.0,0.0,0.0,0.0,22266.0,27546,391625.0,353434.0,391625.0,353434,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,0.0,325675.0,0.0,1719.0,0.0,0.0,0.0,0.0,0.0,0.0,327394.0,312943.0,14451.0,150000.0,0.0,9811.0,0.0,93,237411166_201212_990O,IN,,237411166201212,2374111662012,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.38426,A,710000.0,-73.97877199999999,40.751052,0,rtf2013_990_VER,234461,
57960,273662577,FRONTIER COMMUNICATIONS CWA MID-ATLANTIC RETIREE TRUST,,C/O JPMORGAN CHASE BANK NA,NEW YORK,NY,10005-0000,10005.0,ANASTASIA YUELYS,Y43,9.0,0.0,201111.0,2.0,12.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,9.0,0,280000,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,280013.0,280013.0,280013.0,9804.0,0.0,0.0,0.0,283312,-3299.0,,26254.0,22955,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,26254.0,22955,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3750.0,-3747.0,0.0,0.0,0.0,0.0,93,273662577_201212_990O,IN,,273662577201212,2736625772012,A30,A,36061.0,5602.0,5600.0,A30,A,O,O,AR,A,A,1,AR,AR,AR,0.5615100000000001,A,510000.0,-74.00504000000001,40.7026216,0,rtf2013_990_VER,237980,
58614,131394480,TRAFFIC AUDIT BUREAU FOR MEDIA MEASUREMENT INC,,271 MADISON AVE STE 1504,NEW YORK,NY,10016-1012,10016.0,,,6.0,0.0,195501.0,1.0,12.0,205.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,0,4900501,4473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,4904974.0,4904974.0,4904974.0,906406.0,635391.0,95065.0,0.0,4597686,307288.0,,1236608.0,1388538,0.0,0.0,0.0,0.0,0.0,738798.0,583440,497810.0,805098.0,497810.0,805098,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,0.0,3124182.0,0.0,3977.0,0.0,0.0,0.0,0.0,0.0,0.0,3128159.0,3112117.0,16042.0,772796.0,745926.0,90773.0,0.0,93,131394480_201212_990O,IN,,131394480201212,1313944802012,A30,A,36061.0,5602.0,5600.0,A30,A,O,O,AR,A,A,1,AR,AR,AR,0.54878,B,510000.0,-73.98061911399999,40.751484956999995,0,rtf2013_990_VER,240121,
59532,131777183,TELEVISION BUREAU OF ADVERTISING INC,,120 WALL ST FL 15,NEW YORK,NY,10005-3905,10005.0,,,6.0,0.0,195602.0,1.0,12.0,919.0,200.0,59.0,3.0,1.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,0,5418898,97224,0.0,0.0,46200.0,0.0,46200.0,0.0,0.0,0.0,46200.0,0.0,46200.0,17792.0,0,0.0,0,17792.0,0.0,17792.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,66529.0,5646643.0,5646643.0,5646643.0,1268242.0,2129107.0,184468.0,0.0,6260333,-613690.0,,4049817.0,3370067,0.0,0.0,0.0,0.0,0.0,457854.0,238718,0.0,0.0,3591963.0,3131349,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,0.0,6318657.0,0.0,108361.0,25200.0,0.0,0.0,0.0,0.0,44878.0,6497096.0,5815461.0,681635.0,0.0,3154647.0,178194.0,0.0,93,131777183_201212_990O,IN,,131777183201212,1317771832012,A0132,A,36061.0,5602.0,5600.0,A013,A,O,O,AR,A,A,1,AR,AR,AR,0.27581999999999995,B,813319.0,-73.97538942899999,40.761136857,0,rtf2013_990_VER,244076,
59689,203834646,LATINO ASSOCIATION OF TAX PREPARERS INC,,2038 DAVIDSON AVE,BRONX,NY,10453-4652,10453.0,LUIS PARRA,B03,6.0,0.0,200607.0,1.0,12.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,67591,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,67591.0,67591.0,67591.0,0.0,0.0,0.0,0.0,68103,-512.0,,11861.0,4059,0.0,0.0,0.0,0.0,0.0,4776.0,-1496,7085.0,5555.0,7085.0,5555,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,38211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38211.0,33453.0,4758.0,0.0,0.0,0.0,0.0,93,203834646_201212_990O,IN,,203834646201212,2038346462012,A23,A,36005.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.72163,A,710000.0,-73.9082489,40.8540036,0,rtf2013_990_VER,244773,
59722,130417765,ADVERTISING RESEARCH FOUNDATION INC,,432 PARK AVE S FL 6,NEW YORK,NY,10016-8013,10016.0,,,6.0,0.0,194303.0,1.0,12.0,919.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,0,3921431,88127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7368.0,0,0.0,0,7368.0,0.0,7368.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,4914457.0,8931383.0,8931383.0,8931383.0,1325159.0,3076353.0,272493.0,0.0,8935739,-4356.0,,8338314.0,8464137,0.0,0.0,45618.0,0.0,0.0,5475193.0,5437327,0.0,0.0,2863121.0,3026810,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,soi11ot9,201112.0,2011.0,93.0,0.0,4102814.0,,89353.0,0.0,2891.0,-42278.0,0.0,0.0,4826550.0,8979330.0,8925540.0,53790.0,1850545.0,2744005.0,258030.0,0.0,93,130417765_201212_990O,IN,,130417765201212,1304177652012,A03,A,36061.0,5602.0,5600.0,A03,A,O,O,AR,A,A,1,AR,AR,AR,0.76568,A,813920.0,-73.98359,40.7445745,0,rtf2013_990_VER,244915,
59923,134192352,ARCHITECTURAL IRON REALTY CORP,,501 W 42ND ST,NEW YORK,NY,10036-0000,10036.0,LOCAL UNION 580,S47,2.0,0.0,200203.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,2.0,0,259859,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2311.0,262219.0,262219.0,262219.0,0.0,57270.0,4893.0,0.0,487523,-225304.0,,6785785.0,6642528,0.0,0.0,0.0,0.0,0.0,9458674.0,9540721,0.0,0.0,-2672889.0,-2898193,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,0.0,204700.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,204820.0,438692.0,-233872.0,0.0,53132.0,4719.0,0.0,93,134192352_201212_990O,IN,,134192352201212,1341923522012,A1940,A,36061.0,5602.0,5600.0,A194,A,O,O,AR,A,A,1,AR,AR,AR,0.66556,A,813219.0,-73.9955628,40.75963893,0,rtf2013_990_VER,245736,
60138,132534897,PAINTING INDUSTRY FUND BUILDING CORP,,45 WEST 14TH STREET,NEW YORK,NY,10011-7419,10011.0,,,2.0,0.0,199904.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,2.0,0,339520,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,339520.0,339520.0,339520.0,0.0,0.0,0.0,0.0,256958,82562.0,,772513.0,752640,0.0,0.0,0.0,0.0,0.0,339277.0,236842,433236.0,515798.0,433236.0,515798,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,0.0,339520.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,339541.0,251831.0,87710.0,0.0,0.0,0.0,0.0,93,132534897_201212_990O,IN,,132534897201212,1325348972012,A1940,A,36061.0,5602.0,5600.0,A194,A,O,O,AR,A,A,1,AR,AR,AR,0.25813,A,813219.0,-73.995062,40.737171000000004,0,rtf2013_990_VER,246660,
60812,133183002,ARAB BANKERS ASSOCIATION OF NORTH AMERICA INC,,150 W 28TH ST STE 801,NEW YORK,NY,10001-6181,10001.0,,,6.0,0.0,198401.0,1.0,12.0,229.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,213000,159255,1822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1730.0,375807.0,375807.0,375807.0,112000.0,88404.0,15897.0,0.0,502343,-126536.0,,748659.0,622123,0.0,0.0,0.0,0.0,0.0,0.0,0,748659.0,622123.0,748659.0,622123,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,1000.0,767909.0,0.0,1805.0,0.0,0.0,0.0,0.0,0.0,1025.0,771739.0,619967.0,151772.0,132000.0,55000.0,13789.0,0.0,93,133183002_201212_990O,IN,,133183002201212,1331830022012,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.02189,A,710000.0,-73.992111,40.746951,0,rtf2013_990_VER,249373,
60862,136149730,ART DEALERS ASSOCIATION OF AMERICA INC,,205 LEXINGTON AVE RM 901,NEW YORK,NY,10016-6022,10016.0,,,6.0,0.0,196307.0,1.0,6.0,119.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201306,2013,2012,2012,6.0,1505435,263325,40079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95923.0,0,36636.0,0,59287.0,0.0,59287.0,2120328.0,1838988.0,281340.0,0.0,0.0,0.0,2120328,1838988,281340,0,0,0,0.0,2149466.0,2149466.0,4025090.0,150000.0,0.0,39205.0,0.0,1879863,269603.0,,2092399.0,2356930,0.0,0.0,0.0,0.0,0.0,9401.0,4329,947109.0,1216712.0,2082998.0,2352601,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201206.0,2012.0,93.0,601248.0,300750.0,0.0,39482.0,0.0,-28223.0,0.0,320897.0,0.0,0.0,1234154.0,1263890.0,-29736.0,150000.0,316421.0,36926.0,0.0,93,136149730_201306_990O,IN,,136149730201306,1361497302013,A03,A,36061.0,5602.0,5600.0,A03,A,O,O,AR,A,A,1,AR,AR,AR,0.15133,A,813920.0,-73.980727722,40.745580706,0,rtf2013_990_VER,249585,
60924,160876072,NATO THEATRE OWNERS OF NEW YORK STATE INC,,770 BROADWAY 7TH FLOOR,NEW YORK,NY,10003-9595,10003.0,,,6.0,0.0,196601.0,1.0,12.0,267.0,200.0,920.0,3.0,2.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,0,20933,4427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263332.0,0,299417.0,0,-36085.0,0.0,-36085.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,-10725.0,-10725.0,288692.0,0.0,0.0,0.0,0.0,155325,-166050.0,,356217.0,235003,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,356217.0,235003,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,0.0,84410.0,0.0,9045.0,0.0,-8966.0,0.0,0.0,0.0,0.0,84489.0,126889.0,-42400.0,0.0,0.0,0.0,0.0,93,160876072_201212_990O,IN,,160876072201212,1608760722012,A65,A,36061.0,5602.0,5600.0,A65,A,O,O,AR,A,A,1,AR,AR,AR,0.4868,B,711110.0,-73.99195290000002,40.731702899999995,0,rtf2013_990_VER,249824,
61357,133443010,NATIONAL CHINESE AMERICAN JEWELRY ASSOCIATION INC,,385 5TH AVE RM 1110,NEW YORK,NY,10016-3340,10016.0,,,6.0,0.0,198807.0,1.0,12.0,200.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,25797,37939,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,63767.0,63767.0,63767.0,0.0,0.0,0.0,0.0,109498,-45731.0,,111674.0,65943,0.0,0.0,0.0,0.0,0.0,0.0,0,111674.0,65943.0,111674.0,65943,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,33440.0,683164.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,716723.0,796369.0,-79646.0,0.0,0.0,0.0,0.0,93,133443010_201212_990O,IN,,133443010201212,1334430102012,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.20045,A,710000.0,-73.98384064300001,40.749834714,0,rtf2013_990_VER,251520,
61682,237164969,ASSOCIATION OF ART MUSEUM DIRECTORS,,120 E 56TH ST RM 520,NEW YORK,NY,10022-3673,10022.0,CHRISTINE ANAGNOS,,6.0,0.0,197203.0,1.0,6.0,920.0,59.0,119.0,3.0,2.0,2.0,1.0,10.0,0.0,201306,2013,2012,2012,6.0,0,1670169,16973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,8659.0,1695801.0,1695801.0,1695801.0,198659.0,307391.0,39177.0,0.0,1215728,480073.0,,925893.0,1485611,0.0,0.0,0.0,0.0,0.0,66789.0,70566,859104.0,1415045.0,859104.0,1415045,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf12co_excl,201206.0,2012.0,93.0,0.0,1428072.0,0.0,8468.0,0.0,0.0,0.0,0.0,0.0,6375.0,1442915.0,1225398.0,217517.0,307919.0,147685.0,34394.0,0.0,93,237164969_201306_990O,IN,,237164969201306,2371649692013,A0351,A,36061.0,5602.0,5600.0,A035,A,O,O,AR,A,A,1,AR,AR,AR,0.9342,A,813920.0,-73.97051301100001,40.760752892,0,rtf2013_990_VER,252758,
62835,134003017,GERMAN BOOK OFFICE-NEW YORK INC,,72 SPRING ST FL 11,NEW YORK,NY,10012-4044,10012.0,,A33,6.0,0.0,199910.0,1.0,12.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,216649,159387,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,589.0,376632.0,376632.0,376632.0,65796.0,0.0,8498.0,0.0,410625,-33993.0,,127588.0,93595,0.0,0.0,0.0,0.0,0.0,0.0,0,127588.0,93595.0,127588.0,93595,Y,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,280473.0,109416.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5425.0,395320.0,321640.0,73680.0,65796.0,28800.0,5789.0,0.0,93,134003017_201212_990O,IN,,134003017201212,1340030172012,A33,A,36061.0,5602.0,5600.0,A33,A,O,O,AR,A,A,1,AR,AR,AR,0.76774,B,511100.0,-73.9979,40.7253,0,rtf2013_990_VER,257813,
63373,131505524,AMERICAN INSTITUTE OF ARCHITECTS,N Y CHAPTER,536 LAGUARDIA PL,NEW YORK,NY,10012-1401,10012.0,,,6.0,0.0,194208.0,1.0,12.0,205.0,40.0,279.0,3.0,1.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,0,2445865,87000,0.0,0.0,147896.0,0.0,147896.0,0.0,0.0,0.0,147896.0,0.0,147896.0,683351.0,0,682982.0,0,369.0,0.0,369.0,1710971.0,635439.0,1075532.0,0.0,0.0,0.0,1710971,635439,1075532,0,0,0,0.0,3756662.0,3756662.0,5075083.0,233028.0,1155035.0,115971.0,0.0,3745092,11570.0,,6815110.0,7110187,0.0,0.0,0.0,0.0,0.0,401994.0,424961,0.0,0.0,6413116.0,6685226,Y,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf12co_excl,201112.0,2011.0,93.0,0.0,2202828.0,0.0,79860.0,156067.0,57683.0,0.0,1005622.0,0.0,0.0,3502060.0,3364937.0,137123.0,223317.0,1106132.0,110476.0,0.0,93,131505524_201212_990O,IN,,131505524201212,1315055242012,A40,A,36061.0,5602.0,5600.0,A40,A,O,O,AR,A,A,1,AR,AR,AR,0.91481,B,710000.0,-73.998514718,40.729055927,0,rtf2013_990_VER,260114,
64319,135606408,NATIONAL LAWYERS GUILD,,126 UNIVERSITY PL APT 5,NEW YORK,NY,10003-0000,10003.0,,,4.0,0.0,199804.0,1.0,12.0,205.0,0.0,0.0,3.0,3.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,4.0,445271,124028,0,0.0,33408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5586,0,5586,0.0,608293.0,608293.0,608293.0,0.0,222058.0,17303.0,0.0,574886,33407.0,,137082.0,179669,0.0,0.0,0.0,0.0,0.0,35090.0,44270,0.0,0.0,101992.0,135399,N,0,0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,1795511.0,15522.0,0.0,0.0,221622.0,2590406.0,1,core2011co,201112.0,2011.0,93.0,360149.0,131602.0,0.0,0.0,0.0,0.0,0.0,0.0,1551.0,0.0,525989.0,506197.0,19792.0,0.0,180140.0,15398.0,0.0,93,135606408_201212_990O,IN,,135606408201212,1356064082012,A20,A,36061.0,5602.0,5600.0,A20,A,O,O,AR,A,A,1,AR,AR,AR,0.8249299999999999,C,710000.0,-73.992031782,40.735380527,0,rtf2013_990_VER,264405,
64687,131783842,ANTIQUARIAN BOOKSELLERS ASSOC OF AMERICA INC SHOP 2 CONCOURSE,,20 W 44TH ST 5TH FLR,NEW YORK,NY,10036-6603,10036.0,,A33C,6.0,0.0,195109.0,1.0,12.0,200.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201212,2012,2012,2012,6.0,0,311965,2931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,544315.0,423047.0,121268.0,0.0,0.0,0.0,544315,423047,121268,0,0,0,0.0,436164.0,436164.0,859211.0,90000.0,40000.0,10075.0,0.0,554688,-118524.0,,959861.0,844904,0.0,0.0,0.0,0.0,0.0,1654.0,219,958207.0,844685.0,958207.0,844685,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,core2011co,201112.0,2011.0,93.0,0.0,340780.0,0.0,4875.0,0.0,0.0,0.0,310046.0,0.0,0.0,655701.0,495464.0,160237.0,83500.0,35150.0,9522.0,0.0,93,131783842_201212_990O,IN,,131783842201212,1317838422012,A0333,A,36061.0,5602.0,5600.0,A033,A,O,O,AR,A,A,1,AR,AR,AR,0.9372299999999999,A,813920.0,-73.980764125,40.755210188,0,rtf2013_990_VER,265984,
