,EIN,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ASS_BOY,ASS_EOY,BLOCK,BOND_BOY,BOND_EOY,CENSUSTRACT,CITY,CLASSCD,COMPENS,COMPENSP,CONT,CONTACT,CONTP,DEDUCTCD,DIREXP,EOSTATUS,EPOSTCARD,EXPS,EXPSP,FILENAME,FIPS,FISYR,FISYRP,FNDNCD,FRCD,FUNDBAL,FUNDFEES,FUNDFEESP,FUNDINC,FUNDINCP,GFTGRNTSRCVD170,GOODS,GRPROF,GRPROFP,GRREC,GRRECMEM,GRRECOTH,GRRECPUB,GRSINC170,GRSINCFNDRSNG,GRSINCGAMING,GRSRCPTSADMISSN509,GRSRCPTSRELATED170,GRSRNTSPRSNL,GRSRNTSREAL,INITFEES,INPRIOR,INPRIORSRC,INVENTG,INVINC,INVINCP,LATITUDE,LESSDIRFNDRSNG,LESSDIRGAMING,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LIAB_BOY,LIAB_EOY,LONGITUDE,MAJGRPB,MANUALLY_FIXED,MRTG_BOY,MRTG_EOY,MSA_NECH,NAICS,NAME,NCCSKEY,NCCSKEY2,NETA_BOY,NETGNLS,NETINC,NETINCFNDRSNG,NETINCGAMING,NETINCP,NETRENT,NETRENTP,NTEE1,NTEECC,NTEECONF,NTEEFINAL,NTEEFINAL1,NTEEIRS,NTEESRC,NTMAJ10,NTMAJ12,NTMAJ5,ORGCD,OTHCHGS,OTHINC,OTHINCP,OTHSAL,OTHSALP,OUTNCCS,OUTREAS,PAYTAX,PAYTAXP,PMSA,PROGREV,PROGREVP,Q78A,RANDNUM,REASON,RENTEXP,RENTINC,RETEARN,RETE_BOY,RNTLEXPNSPRSNL,RNTLEXPNSREAL,RNTLINCPRSNL,RNTLINCREAL,ROYALTSINC,RULEDATE,SALEOTHE,SALEOTHG,SALEOTHN,SALEOTHNP,SALESECN,SALESECNP,SALESEXP,SECUR,SEC_NAME,SOIYR,SOURCE,SPEVTG,SRVCSVAL170,SRVCSVAL509,STATE,STYEAR,SUBCD,SUBSECCD,SUBTOTSUPPINC509,TAXPER,TAXPERP,TOTGFTGRNTRCVD509,TOTREV,TOTREV2,TOTREVP,TOTSUPP509,TXEXMPTBNDSPROCEEDS,TXREVNUELEVIED170,TXREVNUELEVIED509,UNSECUREDNOTESEND,VALIDATION_STATE,ZIP,ZIP5
363373,465716265,12,000,000,000,41 VARICK AVE APT 214,3,0.0,6260.0,None,,0.0,None,BROOKLYN,2300,0.0,,25397.0,,0.0,1,0.0,01,0,21314.0,0.0,465716265_201403_990EZ,36047.0,2014,None,16,02,6260.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,27574,,,0.0,0.0,0.0,0,2174.0,0.0,0.0,0.0,0,0,None,0.0,3.0,0.0,0.0,0.0,0.0,PC,O,AR,A,0.0,0.0,0.0,A,,,0.0,5602.0,711130,OLD SOUND ROOM PERFORMANCE ENSEMBLE INC,465716265201403,4657162652014,0.0,0.0,6260.0,0.0,0.0,0.0,0.0,0.0,A,A6C,A,A6C,A,A60,1,AR,AR,AR,1,0.0,0.0,0.0,0.0,,IN,,0.0,,5600.0,2174.0,0.0,N,0.96749,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,201410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,OLD SOUND ROOM,2013.0,core2013pc,0.0,0.0,0.0,NY,2013.0,03,3,0.0,201403,None,25397.0,27574.0,27574.0,0.0,27571.0,0.0,0.0,0.0,0.0,0.0,11237-1524,11237
363479,900667606,12,000,000,000,105 E 15TH ST APT 35,3,3696.0,5823.0,None,,0.0,None,NEW YORK,1200,0.0,,3431.0,ALICE STOCK,4988.0,1,0.0,01,0,604.0,2781.0,900667606_201312_990EZ,36061.0,2013,2012,15,02,5123.0,0.0,,0.0,-160.0,12374.0,0.0,0.0,0.0,3431,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,core2012pc,0.0,0.0,0.0,0.0,0.0,0.0,PC,O,AR,A,0.0,700.0,0.0,A,,,0.0,5602.0,712110,COMMITTEE FOR THE CONTEMPORARY AMERICAN DANCE MUSEUM INC,900667606201312,9006676062013,3696.0,0.0,2827.0,0.0,0.0,2047.0,0.0,0.0,A,A50,A,A50,A,A015,1,AR,AR,AR,1,0.0,0.0,0.0,0.0,,IN,,0.0,,5600.0,0.0,0.0,N,0.11102,7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,201202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,CCADAM,2013.0,core2013pc,0.0,0.0,0.0,NY,2013.0,03,3,0.0,201312,201212,0.0,3431.0,3431.0,4828.0,0.0,0.0,0.0,0.0,0.0,0.0,10003-2133,10003
363552,113110813,12,090,000,000,560 11TH ST,3,143793.0,73971.0,None,0.0,0.0,None,BROOKLYN,1,9311.0,0.0,16563.0,,6649.0,1,39722.0,01,0,70387.0,67673.0,113110813_201212_990,36047.0,2012,2011,15,000,73971.0,0.0,0.0,26798.0,40041.0,99168.0,0.0,0.0,0.0,40287,0.0,0.0,0.0,118704.0,66520.0,0,0.0,0.0,0.0,0.0,0,1,core2011pc,0.0,-42796.0,7643.0,0.0,39722.0,0.0,PC,O,AR,A,0.0,0.0,0.0,A,,0.0,0.0,5602.0,710000,BREUKELEIN INSTITUTE,113110813201212,1131108132012,143793.0,0.0,-69822.0,26798.0,0.0,-13340.0,0.0,0.0,A,A20,B,A20,A,A20Z,1,AR,AR,AR,1,,0.0,0.0,0.0,15421.0,IN,,0.0,435.0,5600.0,0.0,0.0,N,0.55747,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2012.0,core2013pc,66520.0,0.0,0.0,NY,2012.0,03,3,0.0,201212,201112,0.0,565.0,565.0,54333.0,0.0,0.0,0.0,0.0,0.0,0.0,11215-4304,11215
363581,111773636,06,119,000,000,SUITE M16,3,3484731.0,3395104.0,None,0.0,0.0,None,BROOKLYN,2000,45000.0,166659.0,1065829.0,,4381141.0,1,0.0,01,0,1288560.0,2197514.0,111773636_201306_990,36047.0,2013,2012,15,01,2647807.0,0.0,0.0,0.0,0.0,7027731.0,0.0,0.0,0.0,1285204,0.0,0.0,0.0,0.0,0.0,0,0.0,2868324.0,0.0,0.0,0,1,core2012pc,0.0,0.0,0.0,0.0,0.0,0.0,PC,O,AR,A,833568.0,747297.0,0.0,A,,462967.0,405645.0,5602.0,711130,BROOKLYN PHILHARMONIC SYMPHONY ORCHESTRA INC,111773636201306,1117736362013,2651163.0,0.0,-3356.0,0.0,0.0,2440285.0,0.0,0.0,A,A69,A,A69,A,A690,1,AR,AR,AR,1,,43212.0,54106.0,516389.0,891179.0,IN,,78091.0,122874.0,5600.0,176163.0,202552.0,N,0.92318,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2012.0,core2013pc,0.0,0.0,0.0,NY,2012.0,03,3,0.0,201306,201206,0.0,1285204.0,1285204.0,4637799.0,0.0,0.0,0.0,0.0,0.0,0.0,11201-0000,11201
363709,510670983,06,000,000,000,C/O OLD FIRST REFORMED CHURCH 729 C,3,6013.0,2329.0,None,,0.0,None,BROOKLYN,2000,0.0,,1097.0,OLD FIRST REFORMED CHURCH,8818.0,1,0.0,01,0,4789.0,23195.0,510670983_201306_990EZ,36047.0,2013,2012,16,02,2329.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1105,,,0.0,0.0,0.0,0,79089.0,0.0,0.0,0.0,0,1,core2012pc,0.0,2.0,5.0,0.0,0.0,0.0,PC,O,AR,A,0.0,0.0,0.0,A,,,0.0,5602.0,711130,CHOCOLATE CHIP CHAMBER MUSIC,510670983201306,5106709832013,6013.0,0.0,-3684.0,0.0,0.0,-2055.0,0.0,0.0,A,A6C,A,A6C,A,A6C,1,AR,AR,AR,1,0.0,6.0,0.0,0.0,,IN,,0.0,,5600.0,0.0,12317.0,N,0.19085,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2012.0,core2013pc,0.0,0.0,0.0,NY,2012.0,03,3,17.0,201306,201206,35320.0,1105.0,1105.0,21140.0,114426.0,0.0,0.0,0.0,0.0,0.0,11215-0000,11215
363711,452635179,02,000,000,000,24 WEST 24TH STREET,3,14177.0,5254.0,None,,0.0,None,NEW YORK,1000,0.0,,26078.0,IRENE GOODMAN,0.0,1,0.0,01,0,35000.0,6868.0,452635179_201402_990EZ,36061.0,2014,2013,15,02,5254.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,26078,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,core2012pc,0.0,0.0,0.0,0.0,0.0,0.0,PC,O,AR,A,0.0,0.0,0.0,A,,,0.0,5602.0,511100,PUBLISHING FOR VISION & HEARING INC,452635179201402,4526351792014,14177.0,0.0,-8922.0,0.0,0.0,-6868.0,0.0,0.0,A,A33,A,A33,A,H40,1,AR,AR,AR,1,0.0,0.0,0.0,0.0,,IN,,0.0,,5600.0,0.0,0.0,N,0.87684,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,201109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013.0,core2013pc,0.0,0.0,0.0,NY,2013.0,03,3,0.0,201402,201302,55913.0,26078.0,26078.0,0.0,55913.0,0.0,0.0,0.0,0.0,0.0,10010-0000,10010
363804,223113097,09,121,000,000,825 8TH AVE FL 14,3,622123.0,0.0,None,0.0,0.0,None,NEW YORK,2,0.0,262939.0,2257.0,,3616959.0,1,0.0,01,0,71467.0,3775172.0,223113097_201209_990,36061.0,2012,2011,15,020,0.0,0.0,0.0,0.0,-9857.0,14859918.0,0.0,0.0,0.0,4775,0.0,0.0,0.0,53152.0,0.0,0,0.0,2108503.0,0.0,0.0,0,2,core2011pc,0.0,0.0,2372.0,0.0,0.0,0.0,PC,O,AR,A,175678.0,0.0,0.0,A,,0.0,0.0,5602.0,510000,FOUNDATION FOR NEW JERSEY PUBLIC BROADCASTING INC,223113097201209,2231130972012,446445.0,-10454.0,-79646.0,0.0,0.0,-165698.0,0.0,0.0,A,A30,A,A30,A,A300,1,AR,AR,AR,1,,18.0,0.0,18462.0,820185.0,IN,,1934.0,96688.0,5600.0,0.0,0.0,N,0.26167,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199111,0.0,12954.0,-10454.0,0.0,-10454.0,0.0,12954.0,0.0,,2011.0,core2013pc,0.0,0.0,0.0,NY,2011.0,03,3,0.0,201209,201106,0.0,-8179.0,-8179.0,3609474.0,0.0,0.0,0.0,0.0,0.0,0.0,10019-7416,10019
363830,510243951,06,060,062,000,895 SHORE RD,3,441141.0,484980.0,None,0.0,0.0,None,BRONX,2000,69150.0,63000.0,325237.0,,174149.0,1,115809.0,01,0,538541.0,304278.0,510243951_201406_990,36005.0,2014,2013,15,01,387247.0,0.0,0.0,201301.0,63619.0,1040976.0,6695.0,5312.0,6616.0,762290,0.0,0.0,0.0,20358.0,317110.0,0,0.0,0.0,0.0,0.0,0,1,core2012pc,12007.0,22052.0,18160.0,0.0,115809.0,0.0,PC,O,AR,A,155139.0,97733.0,0.0,A,,0.0,0.0,5602.0,712110,BARTOW-PELL LANDMARK FUND,510243951201406,5102439512014,286002.0,0.0,101245.0,201301.0,0.0,25912.0,0.0,0.0,A,A54,A,A54,A,A82Z,1,AR,AR,AR,2,,0.0,0.0,100919.0,94899.0,IN,,21457.0,20417.0,5600.0,85884.0,67646.0,N,0.0418,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013.0,core2013pc,317110.0,0.0,0.0,NY,2013.0,03,3,0.0,201406,201306,0.0,639786.0,639786.0,330190.0,0.0,0.0,0.0,0.0,0.0,0.0,10464-1030,10464
363843,133215645,12,088,000,000,1208 SURF AVE,3,5260635.0,5316881.0,None,0.0,0.0,None,BROOKLYN,1000,108850.0,0.0,248581.0,,291407.0,1,33759.0,01,0,1008649.0,2086141.0,133215645_201312_990,36047.0,2013,2012,15,01,4002998.0,0.0,0.0,30842.0,62768.0,2603562.0,61401.0,124226.0,426610.0,1091379,0.0,0.0,0.0,95907.0,64601.0,0,0.0,0.0,0.0,14293.0,0,1,core2012pc,185627.0,355.0,190.0,0.0,33759.0,0.0,PC,O,AR,A,1245207.0,1313883.0,0.0,A,,499500.0,499500.0,5602.0,711100,CONEY ISLAND USA,133215645201312,1332156452013,4015428.0,0.0,-12430.0,30842.0,0.0,-560330.0,14293.0,37654.0,A,A60,A,A60,A,A6GZ,1,AR,AR,AR,1,,0.0,298467.0,0.0,452048.0,IN,,65044.0,88589.0,5600.0,577922.0,408715.0,N,0.93976,7,0.0,14293.0,0.0,0.0,0.0,0.0,0.0,14293.0,0.0,198904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013.0,core2013pc,64601.0,0.0,0.0,NY,2013.0,03,3,0.0,201312,201212,0.0,996219.0,996219.0,1525811.0,0.0,0.0,0.0,0.0,5000.0,0.0,11224-2816,11224
363855,133346928,06,090,994,000,212 E 13TH ST APT 4A,3,0.0,6610.0,None,,0.0,None,NEW YORK,1000,0.0,,0.0,,0.0,1,0.0,01,0,0.0,0.0,133346928_201306_990EZ,36061.0,2013,None,15,02,6610.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,PC,O,AR,A,0.0,0.0,0.0,A,,,0.0,5602.0,711110,TRUE COMEDY THEATER COMPANY INC,133346928201306,1333469282013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,A,A65,A,A65,A,,1,AR,AR,AR,1,0.0,0.0,0.0,0.0,,IN,,0.0,,5600.0,0.0,0.0,N,0.19079,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,198708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2012.0,core2013pc,0.0,0.0,0.0,NY,2012.0,03,3,0.0,201306,None,9207.0,0.0,0.0,0.0,9207.0,0.0,0.0,0.0,0.0,0.0,10003-5666,10003
363993,462233689,12,000,000,000,350 PARK AVE,3,0.0,5661.0,None,,0.0,None,NEW YORK,1200,0.0,,15750.0,ERIC VAN AAIST,0.0,1,0.0,01,0,10089.0,0.0,462233689_201312_990EZ,36061.0,2013,None,15,02,5661.0,0.0,,0.0,0.0,15750.0,0.0,0.0,0.0,15750,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,None,0.0,0.0,0.0,0.0,0.0,0.0,PC,O,AR,A,0.0,0.0,0.0,A,,,0.0,5602.0,710000,DUTCH UNIVERSAL TRADITION CULTURE AND HERITAGE FOUNDATION IN,462233689201312,4622336892013,0.0,0.0,5661.0,0.0,0.0,0.0,0.0,0.0,A,A23,A,A23,A,A99,1,AR,AR,AR,1,0.0,0.0,0.0,0.0,,IN,,0.0,,5600.0,0.0,0.0,N,0.11969,7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,201406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013.0,core2013pc,0.0,0.0,0.0,NY,2013.0,03,3,0.0,201312,None,0.0,15750.0,15750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10022-6022,10022
364005,133143311,06,090,119,123,15 CIRCLE RD,3,14591.0,11976.0,None,,0.0,None,DOUGLASTON,2000,0.0,,60633.0,,44595.0,1,0.0,01,0,68811.0,80286.0,133143311_201306_990EZ,36081.0,2013,2012,16,01,6106.0,0.0,,1160.0,0.0,322381.0,0.0,0.0,0.0,62672,,,0.0,0.0,1160.0,0,0.0,0.0,0.0,0.0,0,1,core2012pc,0.0,0.0,0.0,0.0,0.0,0.0,PC,O,AR,A,2346.0,5870.0,0.0,A,,,0.0,5602.0,711100,QUINTET OF THE AMERICAS INC,133143311201306,1331433112013,12245.0,0.0,-6139.0,0.0,0.0,8783.0,0.0,0.0,A,A60,B,A60,A,,1,AR,AR,AR,1,0.0,379.0,0.0,0.0,,IN,,0.0,,5600.0,500.0,44474.0,N,0.11765,7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,198406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2012.0,core2013pc,1160.0,0.0,0.0,NY,2012.0,03,3,0.0,201306,201206,0.0,62672.0,62672.0,89069.0,0.0,0.0,0.0,0.0,0.0,0.0,11363-1301,11363
364285,237089275,10,119,059,602,205 LEXINGTON AVE RM 901,3,374175.0,363622.0,None,0.0,0.0,None,NEW YORK,1200,0.0,0.0,32900.0,,248650.0,1,0.0,01,0,43530.0,63472.0,237089275_201410_990EZ,36061.0,2014,2013,15,01,363622.0,0.0,0.0,0.0,0.0,311550.0,0.0,0.0,0.0,32977,,,0.0,1243.0,0.0,0,0.0,0.0,0.0,0.0,0,1,rtf2014_990,0.0,77.0,31.0,0.0,0.0,0.0,PC,S,ZB,A,0.0,0.0,0.0,A,,0.0,0.0,5602.0,813219,ART DEALERS ASSOCIATION FOUNDATION INC,237089275201410,2370892752014,185209.0,0.0,-10553.0,0.0,0.0,185209.0,0.0,0.0,A,A12,A,A12,A,A120,1,AR,AR,AR,1,0.0,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,0.0,0.0,N,0.43098,7,0.0,0.0,,374175.0,0.0,0.0,0.0,0.0,0.0,197103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013.0,core2013pc,0.0,0.0,0.0,NY,2013.0,03,3,0.0,201410,201310,0.0,32977.0,32977.0,248681.0,0.0,0.0,0.0,0.0,0.0,0.0,10016-6022,10016
364653,113501981,12,000,000,000,1983 E 13TH ST,3,138305.0,142657.0,None,0.0,0.0,None,BROOKLYN,7000,0.0,0.0,1177078.0,MEYER YEDID,1006031.0,1,0.0,01,0,1172727.0,941325.0,113501981_201312_990,36047.0,2013,2012,15,01,142657.0,0.0,0.0,0.0,0.0,4494255.0,0.0,0.0,0.0,1177079,0.0,0.0,0.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0,1,core2012pc,0.0,1.0,1.0,0.0,0.0,0.0,PC,O,AR,A,0.0,0.0,0.0,A,,0.0,0.0,5602.0,511100,KEREN YOM-TOV INC,113501981201312,1135019812013,138305.0,0.0,4352.0,0.0,0.0,64707.0,0.0,0.0,A,A33,A,A33,A,X30,1,AR,AR,AR,1,,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,0.0,0.0,N,0.45967,7,0.0,0.0,142657.0,138305.0,0.0,0.0,0.0,0.0,0.0,199911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013.0,core2013pc,0.0,0.0,0.0,NY,2013.0,03,3,0.0,201312,201212,0.0,1177079.0,1177079.0,1006032.0,0.0,0.0,0.0,0.0,0.0,0.0,11229-3301,11229
365206,262748551,12,000,000,000,C/O R GIRASOLE CPA 7522 13TH AVENUE,3,27612.0,48689.0,None,0.0,0.0,None,BROOKLYN,1,0.0,0.0,0.0,R GIRASOLE CPA,0.0,1,0.0,01,0,174982.0,171165.0,262748551_201212_990,36047.0,2012,2011,15,010,48689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196059,0.0,0.0,0.0,0.0,0.0,0,402490.0,0.0,0.0,0.0,0,1,core2011pc,0.0,592.0,0.0,0.0,0.0,0.0,PC,O,AR,A,0.0,0.0,0.0,A,,0.0,0.0,5602.0,710000,ITALIAN AMERICAN DIGITAL PROJECT INC,262748551201212,2627485512012,27612.0,0.0,21077.0,0.0,0.0,-45347.0,0.0,0.0,A,A23,A,A23,A,A23,1,AR,AR,AR,1,,0.0,0.0,0.0,0.0,IN,,0.0,0.0,5600.0,195467.0,125818.0,N,0.11512,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2012.0,core2013pc,0.0,0.0,0.0,NY,2012.0,03,3,0.0,201212,201112,0.0,196059.0,196059.0,125818.0,410413.0,0.0,0.0,0.0,0.0,0.0,11228-0000,11228
365389,112685724,12,328,000,000,58 FARRAGUT AVE,3,16338.0,7516.0,None,,0.0,None,STATEN ISLAND,1,0.0,,54436.0,,53555.0,1,0.0,01,0,57059.0,53997.0,112685724_201212_990EZ,36085.0,2012,2011,15,010,3722.0,0.0,,0.0,0.0,272954.0,0.0,0.0,0.0,54436,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,core2011pc,0.0,0.0,0.0,0.0,0.0,0.0,PC,O,AR,A,9993.0,3794.0,0.0,A,,,0.0,5602.0,711110,THEATRE REHABILITATION FOR YOUTH,112685724201212,1126857242012,6345.0,0.0,-2623.0,0.0,0.0,-442.0,0.0,0.0,A,A65,B,A65,A,A650,1,AR,AR,AR,1,0.0,0.0,0.0,0.0,,IN,,0.0,,5600.0,0.0,0.0,N,0.7644,7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,198507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2012.0,core2013pc,0.0,0.0,0.0,NY,2012.0,03,3,0.0,201212,201112,0.0,54436.0,54436.0,53555.0,0.0,0.0,0.0,0.0,0.0,0.0,10303-2903,10303
365433,571147217,12,000,000,000,131 AVENUE B APT 1B,3,38216.0,14921.0,None,,0.0,None,NEW YORK,1000,0.0,,0.0,STUART LEIGH,0.0,1,0.0,01,0,23549.0,62400.0,571147217_201312_990EZ,36061.0,2013,2012,15,01,14680.0,0.0,,0.0,0.0,522256.0,0.0,0.0,0.0,7613,,,0.0,41.0,0.0,0,0.0,3786.0,0.0,0.0,0,1,core2012pc,0.0,41.0,88.0,0.0,0.0,0.0,PC,O,AR,A,28.0,241.0,0.0,A,,,0.0,5602.0,511100,REAL WORLD FOUNDATION INC,571147217201312,5711472172013,38188.0,3786.0,-19722.0,0.0,0.0,-1744.0,0.0,0.0,A,A33,B,A33,A,A33,1,AR,AR,AR,1,-3786.0,0.0,4641.0,0.0,,IN,,0.0,,5600.0,0.0,55927.0,N,0.4425,7,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200406,0.0,3786.0,3786.0,0.0,0.0,0.0,0.0,,,2013.0,core2013pc,0.0,0.0,0.0,NY,2013.0,03,3,0.0,201312,201212,0.0,3827.0,3827.0,60656.0,0.0,0.0,0.0,0.0,0.0,0.0,10009-5024,10009
365435,223047700,12,059,000,000,536 LAGUARDIA PL,3,2755732.0,2789123.0,None,0.0,0.0,None,NEW YORK,1000,92480.0,67798.0,455424.0,,297637.0,1,15320.0,01,0,896245.0,787115.0,223047700_201312_990,36061.0,2013,2012,15,01,2787367.0,0.0,0.0,2680.0,149339.0,2603626.0,0.0,0.0,0.0,1112480,0.0,0.0,0.0,124840.0,18000.0,0,0.0,0.0,0.0,0.0,0,1,core2012pc,0.0,38899.0,28660.0,0.0,15320.0,0.0,PC,O,AR,A,84753.0,1756.0,0.0,A,,0.0,0.0,5602.0,710000,NEW YORK FOUNDATION FOR ARCHITECTURE INC,223047700201312,2230477002013,2670979.0,41425.0,-41716.0,2680.0,0.0,53363.0,0.0,0.0,A,A40,B,A40,A,A20,1,AR,AR,AR,1,,0.0,0.0,154999.0,158891.0,IN,,20971.0,17148.0,5600.0,316101.0,364704.0,N,0.80921,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196703,41425.0,0.0,41425.0,0.0,0.0,138.0,242631.0,242631.0,,2013.0,core2013pc,18000.0,0.0,0.0,NY,2013.0,03,3,0.0,201312,201212,0.0,854529.0,854529.0,840478.0,0.0,0.0,0.0,0.0,0.0,0.0,10012-1401,10012
365571,133630066,06,090,994,123,253 W 125TH STREET 2ND FLOOR,3,59808649.0,62125573.0,None,0.0,0.0,None,NEW YORK,1000,669386.0,671023.0,8067499.0,DEREK Q JOHNSON PRESIDENT,11489913.0,1,809561.0,01,0,13730857.0,11979838.0,133630066_201406_990,36061.0,2014,2013,15,01,60257638.0,0.0,0.0,0.0,0.0,0.0,70693.0,222579.0,123101.0,16991579,0.0,0.0,0.0,0.0,809561.0,0,19399301.0,0.0,0.0,0.0,0,1,rtf2014_990,293272.0,2673648.0,2505833.0,0.0,809561.0,0.0,PC,O,AR,A,1931479.0,1867935.0,0.0,A,,728551.0,517382.0,5602.0,711100,THE APOLLO THEATER FOUNDATION INC,133630066201406,1336300662014,57877170.0,0.0,2380468.0,0.0,0.0,6074347.0,0.0,0.0,A,A60,A,A60,A,A600,1,AR,AR,AR,1,,77844.0,14307.0,1443365.0,1147279.0,IN,,197215.0,151859.0,5600.0,5069755.0,3921031.0,N,0.39445,9,0.0,0.0,0.0,57877170.0,0.0,0.0,0.0,0.0,0.0,199111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2013.0,core2013pc,809561.0,0.0,0.0,NY,2013.0,03,3,10656331.0,201406,201306,46663761.0,16111325.0,16111325.0,18054185.0,76853952.0,0.0,0.0,0.0,0.0,0.0,10027-4408,10027
365613,201724165,12,000,000,000,251 FORT WASHINGTON AVE APT 53,3,232.0,895.0,None,,0.0,None,NEW YORK,2,0.0,,10000.0,JOSE MARQUEZ,9640.0,1,0.0,01,0,9105.0,9497.0,201724165_201212_990EZ,36061.0,2012,2011,15,020,895.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,10000,,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,1,rtf2014_990EZ,0.0,0.0,0.0,0.0,0.0,0.0,PC,O,AR,A,0.0,0.0,0.0,A,,,0.0,5602.0,710000,LATINOS IN INFORMATION SCIENCES AND TECHNOLOGY ASSOCIATION INC,201724165201212,2017241652012,232.0,0.0,895.0,0.0,0.0,143.0,0.0,0.0,A,A23,A,A23,A,B03,1,AR,AR,AR,1,0.0,0.0,0.0,0.0,,IN,,0.0,,5600.0,0.0,0.0,N,0.07723,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,200605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2012.0,core2013pc,0.0,0.0,0.0,NY,2012.0,03,3,0.0,201212,201112,29640.0,10000.0,10000.0,9640.0,29640.0,0.0,0.0,0.0,0.0,0.0,10032-1248,10032
365753,132879757,06,090,000,000,4 E 89TH ST PH C,3,18600.0,18900.0,None,,0.0,None,NEW YORK,2000,0.0,,35741.0,ANNABELLA GONZALEZ,26202.0,1,0.0,01,0,47010.0,44879.0,132879757_201406_990EZ,36061.0,2014,2013,16,02,18900.0,0.0,,5539.0,5188.0,0.0,0.0,0.0,0.0,47766,,,0.0,0.0,5539.0,0,80199.0,0.0,0.0,0.0,0,1,core2012pc,0.0,1321.0,4713.0,0.0,0.0,0.0,PC,O,AR,A,0.0,0.0,0.0,A,,,0.0,5602.0,711120,ANNABELLA GONZALEZ DANCE THEATER INC,132879757201406,1328797572014,18600.0,0.0,756.0,0.0,0.0,759.0,0.0,0.0,A,A62,A,A62,A,,1,AR,AR,AR,1,0.0,0.0,0.0,0.0,,IN,,0.0,,5600.0,5165.0,9535.0,N,0.51631,9,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,197701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2013.0,core2013pc,5539.0,0.0,0.0,NY,2013.0,03,3,32.0,201406,201306,153717.0,47766.0,47766.0,45638.0,233946.0,0.0,0.0,0.0,0.0,0.0,10128-0645,10128
