,EIN,ACCPER,ACTIV1,ACTIV2,ACTIV3,ADDRESS,AFCD,ASS_CODE,BLOCK,CENSUSTRACT,CITY,CLASSCD,CONTACT,DEDUCTCD,EOSTATUS,FIPS,FISYR,FNDNCD,FRCD,INC_CODE,LATITUDE,LEVEL1,LEVEL2,LEVEL3,LEVEL4,LONGITUDE,MAJGRPB,MANUALLY_FIXED,MSA_NECH,NAICS,NAME,NCCSKEY,NCCSKEY2,NTEE1,NTEECC,NTEECONF,NTEEFINAL,NTEEFINAL1,NTEEIRS,NTEESRC,NTMAJ10,NTMAJ12,NTMAJ5,ORGCD,OUTNCCS,OUTREAS,P10MIR,P10TASST,P11DISTR,P13UNDST,P14A4942,P14ASVLA,P14ASVLB,P14ASVLC,P14ASVLD,P14B4942,P14C4942,P14D4942,P14ENDWA,P14ENDWB,P14ENDWC,P14ENDWD,P14GINVA,P14GINVB,P14GINVC,P14GINVD,P14NADJA,P14NADJB,P14NADJC,P14NADJD,P14PSUPA,P14PSUPB,P14PSUPC,P14PSUPD,P14QDISA,P14QDISB,P14QDISC,P14QDISD,P14T4942,P14TASVL,P14TENDW,P14TGINV,P14TNADJ,P14TPSUP,P14TQDIS,P14TSUPA,P14TSUPB,P14TSUPC,P14TSUPD,P14TTSUP,P1ADMEXP,P1CHAEXP,P1CONTPD,P1DIVID,P1EXCREV,P1GINVPF,P1GOODS,P1GRENTS,P1INTREV,P1INVEXP,P1INVRV,P1NADINC,P1NADJRV,P1NETINV,P1NGASTS,P1OFCOMP,P1OTHINC,P1TADJEX,P1TCONT,P1TEXMEX,P1TINVEX,P1TOTEXP,P1TOTREV,P2CASHBV,P2CRPBND,P2CRPSTK,P2EYASST,P2EYOTIN,P2GVTINV,P2MORTG,P2MTGNTS,P2TASFMV,P2TINVSC,P2TLIABL,P2TOTAST,P3EYTFND,P6DOMORG,P6ESTTX,P6EXMPF,P6TEXCTX,P6TX4940,P6TX511,P6TXCRDT,P6TXINV,P6TXPNLT,P6TXRFD,P6TXSUBA,P6TXWERR,P6TXWTH,P7BUSINT,P7DISBOR,P7DISPAY,P7DISSAL,P7DISSER,P7DISTRA,P7ELECT,P7INDGRT,P7JEOINV,P7LIQUID,P7ORGGRT,P7OTHPUR,P7PAYGVT,P7POFCLM,P7POLIT,P7PROPAG,P7UNDINC,PMSA,RANDNUM,RECCODE,RULEDATE,SEC_NAME,SOURCE,STATE,STYEAR,SUBSECCD,TAXPER,TFLD,VALIDATION_STATE,ZIP,ZIP5
9445,201547673,12,0.0,0.0,0.0,17 BATTERY PLACE 11TH FLOOR,3.0,6.0,360610013002005.0,36061001300.0,NEW YORK,20.0,LAWRENCE AUR,1.0,1,36061.0,2015,3.0,1.0,6.0,40.7051,PF,O,AR,A,-74.0161,A,,5602.0,710000.0,GAETANO FILANGIERI PHILOSOPHICAL SOCIETY OF AMERICA INC,201547673201512,2015476732015,A,A70,,A70,A,T23,BEST,AR,AR,AR,1.0,IN,,0.0,37000.0,0.0,0.0,436232,436232,31525,45591,24492,31525,45591,24492,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,772633,609066,318164,555877,537840,537840,0,0,1,0,2255740,0,0,0,0,0,277409,277409.0,495224,0,404707,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,97294.0,0,0.0,1177340,772633.0,0.0,772633,1177340,16542.0,0,0,436232.0,0.0,0,0.0,0.0,436232,0,1.0,436232,436232.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.2774058630885348,Y,200512.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,10004-1207,10004.0
9701,201835607,12,0.0,0.0,0.0,420 LEXINGTON AVE RM 2520,3.0,1.0,360610148022001.0,36061014802.0,NEW YORK,10.0,BG & CO,1.0,1,36061.0,2015,4.0,1.0,1.0,40.7802,PF,S,AR,A,-73.9551,A,,5602.0,813319.0,RUBEN STUDDARD FOUNDATION FOR ADVANCEMENT OF CHILDREN IN MUSIC,201835607201512,2018356072015,A,A016,,A0168,A,A12,BEST,AR,AR,AR,2.0,IN,,351.0,7125.0,351.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1537,1537.0,0,0,-1387,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,150,1537.0,0.0,1537,150,6431.0,0,0,6431.0,0.0,0,0.0,0.0,6431,0,1.0,6431,6431.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.7408769344914158,N,200512.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,10170-0000,10170.0
10017,202011199,12,0.0,0.0,0.0,PO BOX 1531,3.0,3.0,360610161001001.0,36061016100.0,NEW YORK,10.0,CHRISTOPHER,1.0,1,36061.0,2015,4.0,1.0,1.0,40.7808,PF,S,ZB,A,-73.9772,A,,5602.0,813219.0,FLORENCE TYSON FUND FOR THE CREATIVE ARTS THERAPIES INC,202011199201512,2020111992015,A,A12,,A12,A,F12,BEST,AR,AR,AR,1.0,IN,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20769,19256.0,42500,0,-60692,0,0.0,0,2577,1513.0,2577.0,2577.0,2577.0,1064.0,0,16600.0,0,0.0,0,61756.0,1513.0,63269,2577,13228.0,0,0,142704.0,0.0,0,0.0,0.0,142704,0,1.0,142704,142704.0,N,0,N,21,21.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.41666638698343017,N,200601.0,,16eofinextract990pf.dat,NY,2015,3,201512,21,0.0,10276-1531,10276.0
10469,202394337,12,0.0,0.0,0.0,C/O CLINTON GRP 510 MADISON AV SUI,3.0,1.0,360610094001000.0,36061009400.0,NEW YORK,10.0,FRANCIS RUCH,1.0,1,36061.0,2015,3.0,1.0,1.0,40.757231,PF,O,AR,A,-73.976045,A,,5602.0,813319.0,HALL INSTITUTE FOR NEW JERSEY PUBLIC POLICY INC,202394337201512,2023943372015,A,A01,,A01,A,W05,BEST,AR,AR,AR,1.0,IN,,338.0,6854.0,0.0,0.0,0,6948,5865,8220,50850,0,0,0,225,279,155,579,0,0,0,0,1,0,0,0,0,0,0,0,30114,119141,195130,449875,0,71883,1238,0,1,0,794260,0,0,0,0,0,5277,30114.0,0,0,25723,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,31000,30114.0,0.0,5277,31000,6948.0,0,0,6948.0,0.0,0,0.0,0.0,6948,0,4971.0,6948,1977.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.18493357618133155,Y,200703.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,10022-0000,10022.0
10708,202765502,12,0.0,0.0,0.0,C/O JR ELECTRONICS 15 PARK ROW,3.0,1.0,360610015011005.0,,NEW YORK,10.0,J&R ELECTRON,1.0,1,36061.0,2015,4.0,3.0,1.0,40.7114,PF,S,AR,A,-74.0086,A,,5602.0,711130.0,THE CITY HALL PARK JAZZ ASSOCIATION INC,202765502201512,2027655022015,A,A6C,,A6C,A,A6C,BEST,AR,AR,AR,1.0,IN,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1,0.0,0,0,1.0,0.0,0,0.0,0.0,0,0,1.0,1,1.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.13827008731801904,N,200506.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,10038-0000,10038.0
10811,202946241,6,0.0,0.0,0.0,599 LEXINGTON AVE,3.0,8.0,360610100002003.0,36061010000.0,NEW YORK,10.0,THE ORGANIZA,1.0,1,36061.0,2015,4.0,1.0,8.0,40.757837,PF,S,AR,A,-73.971316,A,,5602.0,813319.0,CINEREACH LTD,202946241201506,2029462412015,A,A013,,A0131,A,A31,BEST,AR,AR,AR,1.0,IN,,201479.0,4090939.0,0.0,0.0,5067966,5067966,4527839,6668883,4108680,4527839,6668883,4108680,134319,161936,164737,98527,196322,75282,89461,1429,196322,75282,89461,1429,4005785,7205,4130750,4163507,4260536,2327190,3340581,3203370,20373368,20373368,559519,362494,362494,12307247,13131677,0,0,0,0,0,3019961,2899983.0,978210,0,501193,0,0.0,0,1686,0.0,196322.0,196322.0,196322.0,196322.0,0,0.0,491893,0.0,4005785,3820619.0,0.0,3998171,4499364,4223768.0,0,0,5067966.0,0.0,0,0.0,0.0,5067966,0,235336.0,5067966,4832630.0,N,6359,N,3926,3926.0,0.0,2433.0,0,0,2433,0.0,0,0,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.15579986062699147,N,201508.0,,16eofinextract990pf.dat,NY,2014,3,201506,-2433,0.0,10022-6030,10022.0
10901,203093846,12,0.0,0.0,0.0,885 3RD AVE FL 33,3.0,1.0,360610098001000.0,36061009800.0,NEW YORK,20.0,ROCKEFELLER,1.0,1,36061.0,2015,4.0,1.0,1.0,40.7579,PF,S,ZB,A,-73.9692,A,,5602.0,813219.0,FUNDACION CORP GROUP CENTRO CULTURAL,203093846201512,2030938462015,A,A12,,A12,A,T50,BEST,AR,AR,AR,1.0,IN,,2.0,49.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10949,10949.0,0,0,-10949,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,10949.0,0.0,10949,1,4.0,0,0,4.0,0.0,0,0.0,0.0,4,0,938749.0,4,-938745.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.5743394834437059,N,200605.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,10022-5094,10022.0
10950,203156955,12,0.0,0.0,0.0,1375 BROADWAY,3.0,6.0,360610109001001.0,36061010900.0,NEW YORK,10.0,ANCHIN BLOCK,1.0,1,36061.0,2015,4.0,1.0,6.0,40.7523,PF,S,ZB,A,-73.9875,A,,5602.0,813219.0,VIVIAN G PRINS FOUNDATION,203156955201512,2031569552015,A,A12,,A12,A,A12,IRS,AR,AR,AR,2.0,IN,,122338.0,2484016.0,119377.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31495,2600.0,833000,69315,1480684,0,0.0,0,0,22716.0,318804.0,0.0,0.0,296088.0,249489,0.0,0,0.0,2026375,835600.0,22716.0,864495,2345179,0.0,462978,2845854,3785423.0,0.0,0,0.0,0.0,3785423,3308832,0.0,3350780,3350780.0,Y,3680,N,2961,2961.0,0.0,719.0,0,0,719,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.4794232471099117,N,200601.0,,16eofinextract990pf.dat,NY,2015,3,201512,-719,0.0,10018-7001,10018.0
12235,204144184,12,0.0,0.0,0.0,675 THIRD A,3.0,6.0,360610092001016.0,36061009200.0,NEW YORK,20.0,PRAGER METIS,1.0,1,36061.0,2015,3.0,1.0,2.0,40.7514,PF,O,AR,A,-73.9742,A,,5602.0,712110.0,KALLIR FAMILY FOUNDATION,204144184201512,2041441842015,A,A51,,A51,A,A51,IRS,AR,AR,AR,1.0,IN,,149789.0,3041392.0,0.0,0.0,2936400,3016753,3042796,2751681,2764499,2936400,2636400,2636400,99859,100023,90395,0,0,0,0,0,4778,1957,1412,0,0,0,0,0,9615,4217,10359,4332,11145600,11575729,290277,0,8147,0,28523,0,0,0,0,0,9715,9615.0,0,964,-3663,0,0.0,0,22,0.0,2260.0,4778.0,4778.0,2260.0,1274,0.0,3792,0.0,0,9715.0,0.0,9715,6052,47193.0,0,0,3036753.0,53160.0,0,0.0,0.0,3036753,0,0.0,3036753,3036753.0,N,50,N,45,45.0,0.0,5.0,0,0,5,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.030338124298647132,Y,200605.0,,16eofinextract990pf.dat,NY,2015,3,201512,-5,0.0,10017-5704,10017.0
12535,204711374,12,0.0,0.0,0.0,529 5TH AVE RM 901,3.0,7.0,360610094001010.0,36061009400.0,NEW YORK,20.0,L H FRISHKOF,1.0,1,36061.0,2015,3.0,1.0,2.0,40.754782,PF,O,AR,A,-73.979936,A,,5602.0,611610.0,THE ARSHILE GORKY FOUNDATION,204711374201512,2047113742015,A,A25,,A25,A,A25,IRS,AR,AR,AR,1.0,IN,,9349.0,189820.0,0.0,0.0,0,1,0,0,0,0,0,0,6233,7086,6263,4538,0,0,0,0,4649,1884,2904,4197,0,0,0,0,151725,142850,101978,121310,0,1,24120,0,13634,0,517863,0,0,0,0,0,155948,151725.0,0,0,-180523,0,0.0,0,13,262.0,13.0,4649.0,5425.0,0.0,-30000,41800.0,5412,776.0,0,151725.0,262.0,155948,-24575,176464.0,0,0,4760059.0,0.0,0,0.0,0.0,4760059,0,28.0,6428726,6428698.0,Y,7,N,0,0.0,0.0,7.0,0,0,7,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.3499851780500413,Y,200607.0,,16eofinextract990pf.dat,NY,2015,3,201512,-7,0.0,10017-4608,10017.0
12879,205117734,12,0.0,0.0,0.0,CO ELYSIUM MGT 445 PARK AVE NO 1401,3.0,4.0,,36061009200.0,NEW YORK,20.0,LEON D BLACK,1.0,1,36061.0,2015,3.0,1.0,5.0,40.754055,PF,O,AR,A,-73.97627800000001,A,,5602.0,511100.0,LDB FOUNDATION,205117734201512,2051177342015,A,A33,,A33,A,A33,IRS,AR,AR,AR,1.0,IN,,9901.0,201034.0,0.0,0.0,0,1,0,0,0,0,0,0,6601,6225,6796,5335,0,0,0,0,117,0,0,0,0,0,0,0,726077,758466,893473,764196,0,1,24957,0,117,0,3142212,0,0,0,0,0,720392,726077.0,0,0,-85071,0,0.0,0,31,0.0,321.0,117.0,321.0,321.0,0,0.0,290,204.0,635000,726077.0,0.0,720392,635321,1.0,0,0,199990.0,0.0,0,0.0,0.0,199990,0,1.0,199990,199990.0,N,54,N,6,6.0,0.0,48.0,0,0,48,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.4410444622334561,Y,200712.0,,16eofinextract990pf.dat,NY,2015,3,201512,-48,0.0,10022-0000,10022.0
15542,208500125,12,0.0,0.0,0.0,SUITE 37 DE 524 EAST 72ND STREET,3.0,1.0,,,NEW YORK,12.0,,1.0,1,36061.0,2015,3.0,1.0,1.0,40.7725,PF,O,AR,A,-73.967,A,,5602.0,710000.0,BRIDGEXINGS POETRY CENTERINCORPORATED,208500125201512,2085001252015,A,A70,,A70,A,F60,BEST,AR,AR,AR,1.0,IN,,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10000,10000,10000,0,10878,10906,10585,0,1,0,0,1,30000,32369,0,10000,10000,10000,30000,0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,1,4004.0,0,0,7302.0,0.0,0,0.0,0.0,7302,0,14084.0,7302,-6782.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.507124852963714,Y,200711.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,10021-0000,10021.0
16061,222436291,10,29.0,994.0,0.0,15 W 81 ST STE 12-D,3.0,1.0,360610165001000.0,36061016500.0,NEW YORK,10.0,H D MOTT ESQ,1.0,1,36061.0,2015,4.0,1.0,4.0,40.7823,PF,S,ZA,A,-73.972,A,,5602.0,813219.0,AMERICAN FRIENDS OF ITALIAN JEWRY INC,222436291201510,2224362912015,A,A112,,A1123,A,,BEST,AR,AR,AR,1.0,IN,,978.0,19561.0,978.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96068,96068.0,0,0,-20468,0,0.0,0,0,96068.0,0.0,0.0,0.0,0.0,0,0.0,0,96068.0,75600,96068.0,96068.0,96068,75600,0.0,0,0,9233.0,0.0,0,0.0,0.0,9233,0,0.0,0,0.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.6706978627359963,N,198305.0,,16eofinextract990pf.dat,NY,2014,3,201510,0,0.0,10024-6022,10024.0
16135,222530466,12,93.0,90.0,0.0,315 W 33RD ST APT 9D,3.0,2.0,360610103001000.0,36061010300.0,NEW YORK,20.0,,1.0,1,36061.0,2015,4.0,1.0,4.0,40.7518,PF,S,ZB,A,-73.9942,A,,5602.0,813219.0,ISE CULTURAL FOUNDATION INC,222530466201512,2225304662015,A,A122,,A1220,A,,BEST,AR,AR,AR,1.0,IN,,4142.0,84098.0,4142.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197709,105244.0,5000,0,-72484,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,64551.0,0,92465.0,130225,110244.0,0.0,202709,130225,38919.0,0,0,82326.0,0.0,0,0.0,0.0,82326,0,592686.0,82326,-510360.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.6165316726413619,N,198408.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,10116-8939,10001.0
16520,222809914,12,90.0,0.0,0.0,C/O GANER 1995 BROADWAY 16TH FLOOR,3.0,1.0,,36061014500.0,NEW YORK,12.0,GANER,1.0,1,36061.0,2015,4.0,1.0,1.0,40.7685,PF,S,AR,A,-73.9821,A,,5602.0,711130.0,MUSIC THEATER AND MORE INC,222809914201512,2228099142015,A,A68,,A68,A,A68Z,NEW,AR,AR,AR,1.0,IN,,106.0,2158.0,76.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175,0.0,10050,27,1132,0,0.0,0,0,0.0,3024.0,0.0,0.0,3024.0,2997,0.0,0,0.0,9333,10050.0,0.0,11225,12357,0.0,0,0,2158.0,0.0,0,0.0,0.0,2158,0,18667.0,2158,-16509.0,Y,0,N,30,30.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.901235010397294,N,198708.0,,16eofinextract990pf.dat,NY,2015,3,201512,30,0.0,10023-0000,10023.0
17128,223458181,12,92.0,0.0,0.0,250 W 57TH ST,3.0,1.0,360610137003000.0,36061013700.0,NEW YORK,10.0,THE WYLIE AG,1.0,1,36061.0,2015,4.0,1.0,1.0,40.7664,PF,S,AR,A,-73.9827,A,,5602.0,710000.0,VLADIMIR NABOKOV LITERARY FOUNDATION INC,223458181201512,2234581812015,A,A70,,A70,A,T90Z,BEST,AR,AR,AR,1.0,IN,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,197,0.0,0.0,197,197,0.0,0,0,1.0,0.0,0,0.0,0.0,0,0,2940.0,1,-2940.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.11429988416989655,N,199806.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,10107-0001,10107.0
17437,223654080,12,0.0,0.0,0.0,4611 12TH AVE STE 1L,3.0,6.0,360470222001002.0,36047022200.0,BROOKLYN,10.0,DOVID BISTRI,1.0,1,36047.0,2015,4.0,1.0,5.0,40.6379,PF,S,AR,A,-73.9926,A,,5602.0,712120.0,HOLOCAUST MEMORIAL STUDY CENTER INC,223654080201512,2236540802015,A,A80,,A80,A,Q200,NEW,AR,AR,AR,1.0,IN,,126691.0,2572415.0,125085.0,73914.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3375,250.0,175000,113688,-14935,0,0.0,0,50001,3125.0,163689.0,0.0,0.0,160564.0,-249,0.0,0,0.0,0,175250.0,3125.0,178375,163440,0.0,711113,79922,2566656.0,1767221.0,0,0.0,0.0,2566656,791035,51174.0,2570040,2518866.0,Y,69,N,1606,1606.0,0.0,0.0,0,36,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.4903406442566389,N,200101.0,,16eofinextract990pf.dat,NY,2015,3,201512,1573,0.0,11219-2514,11219.0
17903,226044214,12,602.0,0.0,0.0,250 W 57TH STREET,3.0,8.0,360610137003000.0,36061013700.0,NEW YORK,10.0,,1.0,1,36061.0,2015,4.0,1.0,7.0,40.766428999999995,PF,S,AR,A,-73.98272800000001,A,,5602.0,510000.0,SCHUMANN MEDIA CENTER INC,226044214201512,2260442142015,A,A30,,A30,A,,BEST,AR,AR,AR,1.0,IN,,1357307.0,27559529.0,1328808.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182439,1016515.0,3269840,230831,-1466394,0,0.0,0,152,135983.0,2985885.0,0.0,0.0,2849902.0,2754902,260370.0,0,0.0,0,3585939.0,135983.0,4452279,2985885,184729.0,0,0,25993636.0,25602805.0,0,0.0,0.0,25993636,0,967117.0,25993636,25026519.0,Y,57999,N,28499,28499.0,0.0,29500.0,0,0,29500,0.0,0,0,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.9725703063390536,N,196310.0,,16eofinextract990pf.dat,NY,2015,3,201512,-29500,0.0,10107-0001,10107.0
20331,237013433,10,602.0,0.0,0.0,C/O L GALLER 115 CENTRAL PK W NO 7E,3.0,8.0,360610145003004.0,36061014500.0,NEW YORK,10.0,L GALLER,1.0,1,36061.0,2015,4.0,1.0,4.0,40.768436,PF,S,AR,A,-73.98164799999999,A,,5602.0,541720.0,MARC GALLER RESEARCH FOUNDATION INC,237013433201510,2370134332015,A,A054,,A0540,A,,BEST,AR,AR,AR,1.0,IN,,525150.0,10662938.0,523840.0,434847.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105035,0.0,450868,13840,-459016,0,0.0,9077,95160,52581.0,118077.0,0.0,0.0,65496.0,-21190,0.0,0,0.0,0,450868.0,52581.0,555903,96887,1461355.0,0,39285,10457684.0,0.0,0,0.0,0.0,10457684,39285,1.0,10419955,10419955.0,N,21920,N,1310,1310.0,0.0,20610.0,0,0,20610,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.1942840619338736,N,196904.0,,16eofinextract990pf.dat,NY,2014,3,201510,-20610,0.0,10023-0000,10023.0
20584,237055841,12,119.0,602.0,40.0,380 LEXINGTON AVE STE 4400,3.0,6.0,360610148022001.0,36061014802.0,NEW YORK,10.0,CARL MORELLI,1.0,1,36061.0,2015,4.0,1.0,2.0,40.7802,PF,S,AR,A,-73.9551,A,,5602.0,710000.0,THE AMERICAN INDONESIAN CULTURAL AND EDUCATIONAL FOUNDATION INC,237055841201512,2370558412015,A,A23,,A23,A,,BEST,AR,AR,AR,1.0,IN,,60953.0,1237633.0,59416.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60858,0.0,46750,22819,-22184,0,0.0,0,0,8597.0,85424.0,0.0,0.0,76827.0,62605,0.0,0,0.0,0,46750.0,8597.0,107608,85424,22357.0,252010,692786,1175134.0,224833.0,0,0.0,0.0,1175134,944796,0.0,1225574,-1070779.0,N,1767,N,1537,1537.0,0.0,230.0,0,0,230,0.0,0,0,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,5600.0,0.6239700310563107,N,197002.0,,16eofinextract990pf.dat,NY,2015,3,201512,-230,0.0,10169-0005,10168.0
20913,237170979,12,90.0,0.0,0.0,101 W 85TH ST APT 3-4,3.0,1.0,,36061016900.0,NEW YORK,10.0,FRANCES EBER,1.0,1,36061.0,2015,4.0,1.0,1.0,40.7858,PF,S,AR,A,-73.9727,A,,5602.0,711130.0,CREATIVE OPERA COMPANY LTD,237170979201512,2371709792015,A,A6A,,A6A,A,,BEST,AR,AR,AR,1.0,IN,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,2000,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,2000,0.0,0,0.0,0.0,0,2000,0.0,0,0,1.0,0.0,0,0.0,0.0,0,0,0.0,1,0.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,5600.0,0.8348773020225267,N,198008.0,,16eofinextract990pf.dat,NY,2015,3,201512,0,0.0,10024-4452,10024.0
20933,237179844,1,602.0,0.0,0.0,2284 FLATBUSH AVE,3.0,3.0,360470672001009.0,36047067200.0,BROOKLYN,10.0,,1.0,1,36047.0,2016,4.0,1.0,1.0,40.6144,PF,S,AR,A,-73.9278,A,,5602.0,511100.0,RANDI PRESS FOUNDATION,237179844201601,2371798442016,A,A33,,A33,A,,BEST,AR,AR,AR,1.0,IN,,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0,4625,5,-3425,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,1225,0.0,0.0,4655,1230,0.0,0,0,68499.0,0.0,0,0.0,0.0,68499,0,0.0,68499,68499.0,N,0,N,0,0.0,0.0,0.0,0,0,0,0.0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,5600.0,0.294953903059901,N,197302.0,,16eofinextract990pf.dat,NY,2015,3,201601,0,0.0,11234-4518,11234.0
