,CODE990,SUBSECCD,POPCD,EIN,TAXPER,FisYr,CYCLE,DLN,NTEE,ARC,LRC,RESERVED,EOSTATUS,SOIYR,RECCODE,ASS_CODE,INC_CODE,ACTIV,CONT,DUES,SECUR,SALESEXP,INVINC,SOLICIT,GOODS,GRPROF,SALES,GRINC,GRREC,EXPS,FUNDBAL,COMPENS,FUNDFEES,ASS_BOY,ASS_EOY,LIAB_BOY,LIAB_EOY,RETEARN,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,POLPURP,LEGEXP,GRROOT,INFLEXP,EXGRROOT,EXLOBEXP,RENTEXP,DIREXP,PROGREV,FUNDINC,OTHINC,REASON,Q78A,SAVINT,SECINC,RENTINC,NETRENT,OTHINVST,SALESECN,SALEOTHG,SALEOTHE,SALEOTHN,SPEVTG,INVENTG,TOTREV2,NETINC,OTHCHGS,OTHSAL,PAYTAX,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,RETE_BOY,NETA_BOY,CONT4,DUES4,GRREC4,INVINC4,TAXREV4,GVTSRV4,OTHINC4,INCPURP4,LOBOTH,LOBNOTAX,GRTNONTX,ZIP5,NAME,CONTACT,ADDRESS,CITY,STATE,ZIP,GEN,AFCD,CLASSCD,RULEDATE,DEDUCTCD,FNDNCD,ACTIV1,ACTIV2,ACTIV3,ORGCD,DISTRICT,ARED,FRCD,ACCPER,SEC_NAME,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,OUTNCCS,OUTREAS,NTEESRC,ntmaj10,ntmaj12,ntmaj5,RandNum,nteeConf,STYEAR,NteeOldA,Confidence,NteeCC4d,FipsOldA,stateOld1,zip5Old1,cityOld1,Nccskey2,Ntee2007a,Confidence2007a,LEVEL1old20090616,LEVEL2old20090616,LEVEL3old20090616,LEVEL4old20090616,OUTNCCSold20090616,OUTREASold20090616,nteeFinal,nteeFinal1,NAICS
10535,1,7,1,133918457,200112,2001,200252,29490327000072,N50,N,Y,0,1,2001,1,3,3,0,0,61859,0,0,0,0,0,0,30088,30088,91947,70371,32866,7370,0,11290,32866,0,0,32866,0,0,0,0,0,0,0,0,0,0,0,0,30088,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,91947,21576,0,0,0,0,0,0,0,11290,11290,0,0,0,0,0,0,0,0,0,0,0,10014.0,NEW YORK ADVERTISING & COMMUNICATIONS NETWORK,OUT PROFESSIONALS,332 BLEECKER ST STE G-12,NEW YORK,NY,10014-2980,0.0,3.0,1.0,200009.0,2.0,0.0,0.0,0.0,0.0,1.0,75.0,0.0,10.0,12,NYACN,36061.0,5602.0,5600.0,A30,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.37381,N,2001,A30,C,,36061.0,NY,10014.0,NEW YORK,1339184572001,A30,A,PC,O,AR,A,IN,,N50,N,713990.0
10580,1,6,1,133962849,200107,2001,200210,29490047006192,,N,N,0,20,2000,1,3,3,205,0,49000,0,0,0,3273,0,0,4200,4200,53200,45958,42420,12000,0,35178,42420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200,0,N,0,0,0,0,0,0,0,0,0,0,0,53200,7242,0,0,0,0,0,0,0,0,35178,0,0,0,0,0,0,0,0,0,0,0,10016.0,JEANSWEAR COMMUNICATIONS INC,% NORMAN KARR,475 PARK AVENUE SOUTH 9TH FLOOR,NEW YORK,NY,10016-6901,0.0,3.0,1.0,199805.0,2.0,0.0,205.0,0.0,0.0,1.0,13.0,0.0,10.0,7,,36061.0,5602.0,5600.0,A30,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.32252,C,2000,A30,C,,36061.0,NY,10016.0,NEW YORK,1339628492001,A30,A,PC,O,AR,A,IN,,A30,A,510000.0
10638,1,6,1,134003017,200112,2001,200226,29490152275132,A33,N,Y,0,1,2001,1,1,4,0,115017,0,0,0,0,0,0,0,0,0,115017,127000,-2028,59400,0,13322,2271,3367,4299,-2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,115017,-11983,0,23131,7038,0,0,0,0,9955,9955,0,0,0,0,0,0,0,0,0,0,0,10028.0,GERMAN BOOK OFFICE-NEW YORK INC,,1014 FIFTH AVE 4TH FLR,NEW YORK,NY,10028-0104,0.0,3.0,2.0,199910.0,2.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,20.0,12,,36061.0,5602.0,5600.0,A33,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.9481,C,2001,A33,C,,36061.0,NY,10028.0,NEW YORK,1340030172001,A33,B,PC,O,AR,A,IN,,A33,A,511100.0
10640,1,6,1,134003739,200112,2001,200217,29409096022442,J039,N,Y,0,1,2001,1,2,3,0,884,0,0,0,0,0,0,0,43366,43366,44250,30189,12164,0,0,36092,12046,0,-118,0,0,0,0,0,0,0,0,0,0,0,0,37989,20990,-15613,0,0,N,0,0,0,0,0,0,0,0,0,22376,0,6261,-23928,0,0,0,0,0,0,0,0,36092,0,0,0,0,0,0,0,0,0,0,0,10016.0,NATIONAL RESUME WRITERS ASSOCIATION LTD,% GILBERT CAREER RESUMES LTD,275 MADISON AVE STE 1416,NEW YORK,NY,10016-1101,0.0,3.0,2.0,199912.0,2.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,10.0,12,,36061.0,5602.0,5600.0,A01,A,O,O,AR,A,A,IN,,Q,AR,AR,AR,0.41167,C,2001,Z99,C,,36061.0,NY,10016.0,NEW YORK,1340037392001,A70,A,PC,O,AR,A,IN,,A70,A,710000.0
10817,1,4,1,134141291,200112,2001,200237,29490173207002,A84,N,Y,0,1,2001,1,1,4,0,102852,0,0,0,92,0,0,0,92,92,102944,104712,154,0,0,1922,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,N,92,0,0,0,0,0,0,0,0,0,0,102944,-1768,0,0,0,0,0,0,0,0,1922,0,0,0,0,0,0,0,0,0,0,0,10038.0,NEW YORK CITY COUNCIL LEGISLATIVE CONFERENCE,% ANTHONY J CONSTANTINOPLE JR,123 WILLIAM ST FL 22,NEW YORK,NY,10038-3804,0.0,3.0,3.0,200102.0,2.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,12,,36061.0,5602.0,5600.0,A84,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.58529,C,2001,A84,C,,36061.0,NY,10038.0,NEW YORK,1341412912001,S30,A,PC,O,AR,A,IN,,S30,S,813410.0
11069,1,6,1,135582856,200206,2002,200250,29490327113382,,N,Y,0,1,2001,1,5,6,920,42070,589291,0,0,6022,0,0,0,1074528,1074528,1705889,1424713,337465,120899,0,547926,638671,338525,301206,0,0,0,0,0,0,0,0,0,0,0,0,153112,632860,98650,183884,0,Y,6022,0,0,0,0,0,0,0,0,251762,0,1552777,128064,0,547465,42703,0,0,31330,25081,0,209401,0,0,0,0,0,0,0,0,0,0,0,10001.0,AGA ASSOCIATION OF THE GRAPHIC ARTS,,330 SEVENTH AVE 9TH FLR,NEW YORK,NY,10001-0000,0.0,3.0,2.0,193903.0,2.0,0.0,920.0,59.0,566.0,1.0,13.0,0.0,10.0,6,,36061.0,5602.0,5600.0,A01,A,O,O,AR,A,A,IN,,Q,AR,AR,AR,0.01737,,2001,Z99,C,,36061.0,NY,10001.0,NEW YORK,1355828562002,A0330,A,PC,O,AR,A,IN,,A0330,A,813920.0
11111,1,6,1,135614237,200112,2001,200238,29490243052012,,N,Y,0,1,2001,1,3,3,65,1145,20425,0,0,875,0,0,0,9011,9011,30581,32428,29382,0,0,32287,29382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7709,0,427,0,N,0,875,0,0,0,0,0,0,0,0,0,30581,-1847,-1058,0,0,0,0,0,0,0,32287,0,0,0,0,0,0,0,0,0,0,0,10003.0,AMERICAN ARTIST PROFESSIONAL LEAGUE INC,% SALMAGUNDI CLUB,47 FIFTH AVE,NEW YORK,NY,10003-4322,0.0,1.0,2.0,195503.0,2.0,0.0,65.0,207.0,119.0,1.0,13.0,0.0,10.0,12,,36061.0,5602.0,5600.0,A01,A,O,O,AR,A,A,IN,,Q,AR,AR,AR,0.63463,,2001,Z99,C,,36061.0,NY,10003.0,NEW YORK,1356142372001,N80,A,PC,O,AR,A,IN,,N80,N,711211.0
11157,1,6,1,135651681,200112,2001,200235,29409222160332,,N,Y,0,1,2001,1,2,3,120,0,28562,0,0,3,0,0,0,42608,42608,71170,61053,16610,0,0,6493,16610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42605,0,0,0,N,0,0,0,0,3,0,0,0,0,0,0,71170,10117,0,0,0,0,0,0,0,0,6493,0,0,0,0,0,0,0,0,0,0,0,10017.0,COMICS MAGAZINE ASSOCIATION OF AMERICA INC,,355 LEXINGTON AVE 17TH FLOOR,NEW YORK,NY,10017-6672,0.0,1.0,2.0,195909.0,2.0,0.0,120.0,328.0,279.0,1.0,13.0,0.0,10.0,12,,36061.0,5602.0,5600.0,A33,A,O,O,AR,A,A,IN,,Q,AR,AR,AR,0.2018,,2001,Z99,C,,36061.0,NY,10017.0,NEW YORK,1356516812001,A01,C,PC,O,AR,A,IN,,A01,A,813319.0
11168,1,6,1,135658426,200112,2001,200226,29490138329022,A24Z,N,Y,0,1,2001,1,5,6,200,0,322073,0,0,31395,0,0,0,714061,714061,1036134,983907,744201,121470,0,861404,876498,169430,132297,0,0,0,0,0,0,0,0,0,0,0,0,0,682666,0,0,0,N,31395,0,0,0,0,0,0,0,0,0,0,1036134,52227,0,150070,20576,0,0,0,0,0,691974,0,0,0,0,0,0,0,0,0,0,0,10018.0,HOME SEWING ASSOCIATION INC,,1350 BROADWAY,NEW YORK,NY,10018-7802,0.0,3.0,2.0,197811.0,2.0,0.0,200.0,0.0,0.0,1.0,13.0,0.0,10.0,12,,36061.0,5602.0,5600.0,A20,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.53685,N,2001,A20,A,,36061.0,NY,10018.0,NEW YORK,1356584262001,A20,A,PC,O,AR,A,IN,,A20,A,710000.0
11319,1,6,1,136122376,200201,2002,200250,29490327313272,,N,Y,0,1,2001,1,4,4,200,114,10680,0,0,16805,0,0,0,346167,346167,356961,99810,377995,0,0,504999,388205,143111,10210,0,0,0,0,0,0,0,0,0,0,0,0,241044,0,88318,0,0,N,15430,1375,0,0,0,0,0,0,0,329362,0,115917,16107,0,29336,0,0,0,0,0,0,361888,0,0,0,0,0,0,0,0,0,0,0,10001.0,NEW YORK FINANCIAL WRITERS ASSOCIATION INC,,PO BOX 20281,NEW YORK,NY,10001-0003,0.0,1.0,2.0,197901.0,2.0,0.0,200.0,205.0,0.0,1.0,13.0,0.0,10.0,1,,36061.0,5602.0,5600.0,A01,A,O,O,AR,A,A,IN,,Q,AR,AR,AR,0.39618000000000003,,2001,Z99,C,,36061.0,NY,10001.0,NEW YORK,1361223762002,A70,A,PC,O,AR,A,IN,,A70,A,710000.0
11386,1,6,1,136149730,200110,2001,200242,29490278013292,,N,Y,0,1,2000,1,6,5,119,0,201000,0,0,21032,0,0,0,377002,377002,578002,595535,1118356,0,0,1485889,1468356,350000,350000,-17533,0,0,0,0,0,0,0,0,0,0,0,0,355970,0,0,0,N,21032,0,0,0,0,0,0,0,0,0,0,578002,-17533,0,269914,20649,0,0,0,0,0,1135889,0,0,0,0,0,0,0,0,0,0,0,10022.0,ART DEALERS ASSOCIATION OF AMERICA INC,,575 MADISON AVE 16TH FL,NEW YORK,NY,10022-2511,0.0,3.0,2.0,196307.0,2.0,0.0,119.0,0.0,0.0,1.0,13.0,0.0,10.0,10,,36061.0,5602.0,5600.0,A01,A,O,O,AR,A,A,IN,,Q,AR,AR,AR,0.10012,,2000,Z99,B,,36061.0,NY,10022.0,NEW YORK,1361497302001,A03,A,PC,O,AR,A,IN,,A03,A,813920.0
17083,1,4,1,222924636,200104,2001,200218,29409103001392,,N,Y,0,1,2000,1,3,3,119,0,22980,0,0,0,0,0,0,38152,38152,61132,39454,45763,0,0,24085,45763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38152,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,61132,21678,0,0,0,0,0,0,0,0,24085,0,0,0,0,0,0,0,0,0,0,0,10008.0,LINKS INC,ANNA MARIA BISHOP-HARRIS,PO BOX 2243,NEW YORK,NY,10008-2243,1520.0,9.0,3.0,196112.0,2.0,0.0,119.0,40.0,279.0,1.0,13.0,0.0,10.0,4,METRO MANHATTAN LINKS INC,36061.0,5602.0,5600.0,A99,A,O,O,AR,A,A,IN,,Q,AR,AR,AR,0.61716,,2000,Z99,C,,36061.0,NY,10008.0,NEW YORK,2229246362001,A99,C,PC,O,AR,A,IN,,A99,A,710000.0
17338,1,6,1,223075802,200112,2001,200230,29490180004342,,N,Y,0,1,2001,1,4,5,123,0,127700,0,0,610,0,0,0,804446,804446,932146,1104721,-11623,0,0,160952,297203,0,308826,0,0,0,0,0,0,0,0,0,0,0,0,0,803157,0,679,0,N,610,0,0,0,0,0,0,0,0,0,0,932146,-172575,0,0,0,0,0,0,0,0,160952,0,0,0,0,0,0,0,0,0,0,0,10163.0,7 X 24 EXCHANGE INC,,PO BOX 3697,NEW YORK,NY,10163-3697,0.0,3.0,2.0,199201.0,2.0,0.0,123.0,200.0,0.0,1.0,13.0,0.0,10.0,12,,36061.0,5602.0,5600.0,A70,A,O,O,AR,A,A,IN,,Q,AR,AR,AR,0.35331999999999997,,2001,Z99,C,,36061.0,NY,10163.0,NEW YORK,2230758022001,A70,C,PC,O,AR,A,IN,,A70,A,710000.0
26122,1,6,1,237164969,200206,2002,200247,29490306128132,,N,Y,0,1,2001,1,4,5,920,85000,580710,5528,0,13159,0,28505,6940,98547,70042,764257,624927,394796,122616,0,336001,430563,14659,35767,394796,0,0,0,0,0,0,0,0,0,0,0,0,44415,0,0,0,N,13159,0,0,0,0,5528,0,0,0,0,35445,735752,110825,-37371,159163,19593,0,0,0,0,321342,321342,0,0,0,0,0,0,0,0,0,0,0,10021.0,ASSOCIATION OF ART MUSEUM DIRECTORS,,41 E 65TH ST,NEW YORK,NY,10021-6508,0.0,3.0,2.0,197203.0,2.0,0.0,920.0,59.0,119.0,1.0,13.0,0.0,10.0,6,,36061.0,5602.0,5600.0,A01,A,O,O,AR,A,A,IN,,Q,AR,AR,AR,0.5847399999999999,,2001,Z99,C,,36061.0,NY,10021.0,NEW YORK,2371649692002,A50,A,PC,O,AR,A,IN,,A0351,A,813920.0
29087,1,6,1,237364191,200112,2001,200227,29490152184012,,N,Y,0,1,2001,1,4,4,126,0,279333,0,0,9892,0,0,0,9892,9892,289225,228667,459840,0,0,399282,459840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,9892,0,0,0,0,0,0,0,0,0,0,289225,60558,0,0,0,0,0,0,0,0,399282,0,0,0,0,0,0,0,0,0,0,0,11354.0,STRUCTURAL STEEL PAINTING PROMOTION AND SAFETY FUND,G CAMPBELL,31 40 COLLEGE POINT BLVD,FLUSHING,NY,11354-2527,0.0,3.0,1.0,199610.0,2.0,0.0,126.0,0.0,0.0,2.0,11.0,0.0,10.0,12,NEW YORK STRUCTURAL STEEL PAINTING,36081.0,5602.0,5600.0,A01,A,O,O,AR,A,A,IN,,Q,AR,AR,AR,0.84315,,2001,Z99,C,,36081.0,NY,11354.0,FLUSHING,2373641912001,E70,A,PC,O,AR,A,IN,,S41,S,813910.0
29852,1,6,1,237411166,200112,2001,200226,29490152262292,,N,Y,0,1,2001,1,4,4,200,0,213199,0,0,26751,0,0,0,26751,26751,239950,433834,-282273,0,0,451655,231547,540044,513820,-282273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,26751,0,0,0,0,0,0,0,0,0,0,239950,-193884,0,199260,11668,0,0,0,0,-88389,-88389,0,0,0,0,0,0,0,0,0,0,0,10170.0,LIBERIAN SHIPOWNERS COUNCIL LTD,,420 LEXINGTON AVE 2656,NEW YORK,NY,10170-2656,0.0,3.0,2.0,197612.0,2.0,0.0,200.0,914.0,480.0,1.0,13.0,0.0,10.0,12,,36061.0,5602.0,5600.0,A01,A,O,O,AR,A,A,IN,,Q,AR,AR,AR,0.32874000000000003,,2001,Z99,C,,36061.0,NY,10170.0,NEW YORK,2374111662001,A23,A,PC,O,AR,A,IN,,A23,A,710000.0
38068,1,6,1,330274349,200112,2001,200225,29490131172212,,N,Y,0,1,2001,1,4,5,200,0,286020,0,0,62992,0,0,0,498976,498976,784996,782000,375402,0,0,372406,375402,0,0,375402,0,0,0,0,0,0,0,0,0,0,0,0,435984,0,0,0,Y,21645,0,0,0,41347,0,0,0,0,0,0,784996,2996,0,0,0,0,0,0,0,372406,372406,0,0,0,0,0,0,0,0,0,0,0,10001.0,THEATRICAL DEALERS ASSOCIATION,,875 SIXTH AVE STE 2302,NEW YORK,NY,10001-3507,0.0,3.0,1.0,198809.0,2.0,0.0,200.0,0.0,0.0,1.0,13.0,0.0,10.0,12,,36061.0,5602.0,5600.0,A01,A,O,O,AR,A,A,IN,,Q,AR,AR,AR,0.07708999999999999,,2001,Z99,C,,36061.0,NY,10001.0,NEW YORK,3302743492001,A65,B,PC,O,AR,A,IN,,A65,A,711110.0
45081,1,6,1,356048417,200112,2001,200227,29490152291412,,N,Y,0,1,2001,1,4,4,65,63867,52000,0,0,8188,0,0,0,8188,8188,124055,117721,214679,0,0,241340,214679,32995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,8188,0,0,0,0,0,0,0,0,0,0,124055,6334,0,0,0,0,0,0,0,0,208345,0,0,0,0,0,0,0,0,0,0,0,10010.0,NATIONAL ASSOCIATION OF BAND INSTRUMENT MANUFACTURERS INCORPORA,,38 W 21ST ST 5TH FLR,NEW YORK,NY,10010-6906,0.0,1.0,2.0,193505.0,2.0,0.0,65.0,207.0,200.0,1.0,13.0,0.0,10.0,12,,36061.0,5602.0,5600.0,A01,A,O,O,AR,A,A,IN,,Q,AR,AR,AR,0.80825,,2001,Z99,C,,36061.0,NY,10010.0,NEW YORK,3560484172001,A6C,A,PC,O,AR,A,IN,,A6C,A,711130.0
49584,1,6,1,366126873,200112,2001,200226,29409138060372,,N,Y,0,1,2001,1,3,3,200,0,55404,0,0,1947,0,0,0,44326,44326,99730,61376,72489,0,0,89061,72989,13670,500,0,0,0,0,0,0,0,0,0,0,0,0,41257,7351,-7197,968,0,N,0,0,0,0,1947,0,0,0,0,34060,0,58473,-2903,0,0,0,0,0,0,0,0,75392,0,0,0,0,0,0,0,0,0,0,0,10010.0,MUSIC DISTRIBUTORS ASSOCIATION,,38 44 W 21ST ST,NEW YORK,NY,10010-6906,0.0,3.0,2.0,196512.0,2.0,0.0,200.0,205.0,279.0,1.0,13.0,0.0,10.0,12,,36061.0,5602.0,5600.0,A01,A,O,O,AR,A,A,IN,,Q,AR,AR,AR,0.59806,,2001,Z99,C,,36061.0,NY,10010.0,NEW YORK,3661268732001,A68,A,PC,O,AR,A,IN,,A68,A,711130.0
50847,1,6,1,370789523,200112,2001,200242,29490271077132,,N,Y,0,2,2001,1,4,4,59,0,60075,0,0,7816,0,0,0,210187,210187,270262,291607,208663,0,0,233982,212767,3974,4104,0,0,0,0,0,0,0,0,0,0,0,0,0,189681,0,12690,0,N,626,7190,0,0,0,0,0,0,0,0,0,270262,-21345,0,41600,3366,0,0,0,0,0,230008,0,0,0,0,0,0,0,0,0,0,0,10010.0,ASSOCIATION FOR BUSINESS COMMUNICATION,% G GOLDBERG,17 LEXINGTON AVE G1326,NEW YORK,NY,10010-5518,0.0,3.0,2.0,195811.0,2.0,0.0,59.0,0.0,0.0,5.0,13.0,0.0,10.0,12,BARUCH COLLEGE CUNY,36061.0,5602.0,5600.0,A01,A,O,O,AR,A,A,IN,,Q,AR,AR,AR,0.18184,,2001,Z99,C,,36061.0,NY,10010.0,NEW YORK,3707895232001,A30,A,PC,O,AR,A,IN,,A30,A,510000.0
71199,1,6,1,510180605,200104,2001,200216,29490075047322,,N,Y,0,1,2000,1,3,3,200,0,26140,0,0,271,0,0,0,271,271,26411,42890,25400,0,0,43629,27400,1750,2000,25400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,271,0,0,0,0,0,0,0,0,0,0,26411,-16479,0,0,0,0,0,0,0,41879,41879,0,0,0,0,0,0,0,0,0,0,0,10022.0,NATIONAL ANTIQUE AND ART DEALERS ASSOCIATION OF AMERICA INC,,12 E 56TH ST,NEW YORK,NY,10022-3105,0.0,3.0,2.0,197602.0,2.0,0.0,200.0,0.0,0.0,1.0,13.0,0.0,20.0,4,,36061,5602.0,5600.0,A01,A,O,O,AR,A,A,IN,,Q,AR,AR,AR,0.6896100000000001,,2000,Z99,C,,36061.0,NY,10022.0,NEW YORK,5101806052001,A0326,A,PC,O,AR,A,IN,,A0326,A,813920.0
71394,1,6,1,510192888,200204,2002,200252,29490342030102,,N,Y,0,1,2001,1,2,3,205,0,64526,0,0,53,0,0,0,53,53,64579,65071,16656,0,0,17148,16656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,53,0,0,0,0,0,0,0,0,0,0,64579,-492,0,0,0,0,0,0,0,0,17148,0,0,0,0,0,0,0,0,0,0,0,10461.0,NEW YORK OBSTETRICAL SOCIETY INC,% VICKI SELTZER MD,1300 MORRIS PARK AVE BELFER 502,BRONX,NY,10461-1924,0.0,3.0,2.0,198407.0,2.0,0.0,205.0,199.0,0.0,1.0,13.0,0.0,10.0,4,,36005,5602.0,5600.0,A69,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.055060000000000005,N,2001,A69,A,,36005.0,NY,10461.0,BRONX,5101928882002,A69,A,PC,O,AR,A,IN,,A69,A,711130.0
74334,1,6,1,521513915,200112,2001,200217,29490096076182,A33C,N,Y,0,1,2001,1,4,4,205,0,88310,0,0,4482,19477,0,0,30722,30722,119032,130837,119599,0,0,131404,119599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26240,0,0,0,N,4482,0,0,0,0,0,0,0,0,0,0,119032,-11805,0,0,0,0,0,0,0,0,131404,0,0,0,0,0,0,0,0,0,0,0,10038.0,PRINTING INDUSTRY CREDIT EXECUTIVES INC,,150 BROADWAY STE 1113,NEW YORK,NY,10038-4302,0.0,3.0,2.0,198707.0,2.0,0.0,205.0,0.0,0.0,1.0,13.0,0.0,10.0,12,,36061,5602.0,5600.0,A03,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.13243,N,2001,A03,A,,36061.0,NY,10038.0,NEW YORK,5215139152001,A0333,A,PC,O,AR,A,IN,,A0333,A,813920.0
75114,1,6,1,521902671,200106,2001,200211,29490054149152,,N,Y,0,1,2000,1,4,4,200,0,38642,0,0,12936,0,0,0,306640,306640,345282,118626,399691,0,0,364028,399691,0,0,399691,0,0,0,0,0,0,0,0,0,0,0,190993,0,95682,7029,0,Y,12936,0,0,0,0,0,0,0,0,286675,0,154289,35663,0,0,0,0,0,0,0,364028,364028,0,0,0,0,0,0,0,0,0,0,0,10017.0,BRITISH-AMERICAN BUSINESS COUNCIL,% T R MURPHY GEN COUNSEL,52 VANDERBILT AVE 20TH FLR,NEW YORK,NY,10017-3808,0.0,3.0,1.0,199608.0,2.0,0.0,200.0,0.0,0.0,1.0,13.0,0.0,10.0,6,,36061,5602.0,5600.0,A01,A,O,O,AR,A,A,IN,,Q,AR,AR,AR,0.07122,,2000,Z99,C,,36061.0,NY,10017.0,NEW YORK,5219026712001,A23,A,PC,O,AR,A,IN,,A23,A,710000.0
78497,1,6,1,541585995,200112,2001,200228,29409159127012,A33C,N,Y,0,1,2001,1,2,3,229,100,15925,0,0,0,0,0,0,74377,74377,90402,77062,18789,0,0,5448,18789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74377,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,90402,13340,0,0,0,0,0,0,0,0,5448,0,0,0,0,0,0,0,0,0,0,0,10003.0,NATIONAL ASSOCIATION OF INDEPENDENT PUBLISHERS REPRESENTATIVES INC,,111 E 14TH ST STE 157,NEW YORK,NY,10003-4103,0.0,3.0,1.0,199108.0,2.0,0.0,229.0,0.0,0.0,1.0,13.0,0.0,10.0,12,,36061.0,5602.0,5600.0,A03,A,O,O,AR,A,A,IN,,1,AR,AR,AR,0.22275999999999999,N,2001,A03,A,,36061.0,NY,10003.0,NEW YORK,5415859952001,A03,A,PC,O,AR,A,IN,,A03,A,813920.0
126776,1,6,1,952786905,200112,2001,200230,29490188037112,,N,Y,0,1,2001,1,5,5,919,0,45899,300000,311985,25708,0,0,0,561511,249526,607410,256204,530437,0,0,491216,530437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235803,0,0,0,N,18750,6958,0,0,0,-11985,0,0,0,0,0,295425,39221,0,0,0,0,0,0,0,0,491216,0,0,0,0,0,0,0,0,0,0,0,10019.0,INTERNATIONAL THEATRE EQUIPMENT ASSOCIATION INC,,244 W 49TH ST STE 200,NEW YORK,NY,10019-7411,0.0,3.0,2.0,197306.0,2.0,0.0,919.0,205.0,0.0,1.0,13.0,0.0,10.0,12,,36061,5602.0,5600.0,A30,A,O,O,AR,A,A,IN,,Q,AR,AR,AR,0.0431,,2001,Z99,C,,36061.0,NY,10019.0,NEW YORK,9527869052001,A65,B,PC,O,AR,A,IN,,A65,A,711110.0
127039,1,6,1,953147789,200108,2001,200240,29490209038062,,N,Y,0,1,2000,1,6,6,205,20330,624228,25413,10142,71044,0,0,0,3124432,3114290,3768990,3966939,1499730,236035,0,2086863,1911783,379040,412053,0,0,0,0,0,0,0,0,0,0,0,0,0,2830360,0,192715,0,N,56512,14532,4900,4900,0,15271,0,0,0,0,0,3758848,-208091,-2,0,0,0,0,0,237945,0,1707823,0,0,0,0,0,0,0,0,0,0,0,10019.0,NATIONAL ACADEMY OF TELEVISION ARTS & SCIENCES GROUP RETURN,,111 W 57TH ST,NEW YORK,NY,10019-2211,3005.0,9.0,2.0,197610.0,2.0,0.0,205.0,0.0,0.0,1.0,13.0,0.0,30.0,8,GROUP RETURN,36061,5602.0,5600.0,A01,A,O,O,AR,A,A,IN,,Q,AR,AR,AR,0.17881,,2000,Z99,C,,36061.0,NY,10019.0,NEW YORK,9531477892001,A32,A,PC,O,AR,A,IN,,A32,A,513120.0
