,EIN,NAME,SEC_NAME,ADDRESS,CITY,STATE,ZIP,ZIP5,CONTACT,NTEEIRS,SUBSECCD,FNDNCD,RULEDATE,ORGCD,ACCPER,ACTIV1,ACTIV2,ACTIV3,AFCD,CLASSCD,DEDUCTCD,EOSTATUS,FRCD,GEN,TAXPER,FISYR,SOIYR,STYEAR,subcd,CONT,PROGREV,INVINC,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,RENTINC,rntlexpnsreal,rntlexpnsprsnl,RENTEXP,rntlincreal,rntlincprsnl,NETRENT,SECUR,SALEOTHG,SALESEXP,SALEOTHE,SALESECN,SALEOTHN,netgnls,grsincfndrsng,lessdirfndrsng,netincfndrsng,grsincgaming,lessdirgaming,netincgaming,SPEVTG,DIREXP,FUNDINC,INVENTG,GOODS,GRPROF,OTHINC,TOTREV2,TOTREV,GRREC,COMPENS,OTHSAL,PAYTAX,FUNDFEES,EXPS,NETINC,OTHCHGS,ASS_BOY,ASS_EOY,BOND_BOY,BOND_EOY,MRTG_BOY,MRTG_EOY,unsecurednotesend,LIAB_BOY,LIAB_EOY,RETE_BOY,RETEARN,NETA_BOY,FUNDBAL,Q78A,INITFEES,GRRECPUB,GRRECMEM,GRRECOTH,REASON,gftgrntsrcvd170,txrevnuelevied170,srvcsval170,grsinc170,grsrcptsrelated170,totgftgrntrcvd509,grsrcptsadmissn509,txrevnuelevied509,srvcsval509,subtotsuppinc509,totsupp509,inPrior,inPriorSrc,taxperP,fisyrP,doccdP,contP,progrevP,duesP,invincP,netrentP,salesecnP,saleothnP,fundincP,grprofP,othincP,totrevP,expsP,netincP,compensP,othsalP,paytaxP,fundfeesP,DocCD,FileName,OUTNCCS,OUTREAS,NCCSKEY,NCCSKEY2,nteeFinal,nteeFinal1,FIPS,MSA_NECH,PMSA,NTEECC,NTEE1,LEVEL1,LEVEL2,LEVEL3,LEVEL4,MAJGRPB,NTEESRC,ntmaj10,ntmaj12,ntmaj5,RandNum,nteeConf,NAICS,LONGITUDE,LATITUDE,epostcard,SOURCE,KeyID,VERIFY
41886,133058765,CABLE TELEVISION ADVERTISING BUREAU INC,,830 3RD AVE FL 2,NEW YORK,NY,10022-6570,10022.0,,,6,0.0,198202.0,1.0,12.0,200.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,6.0,0,5586531,34946,0.0,0.0,115000.0,0.0,115000.0,115000.0,0.0,115000.0,0.0,0.0,0.0,1046275.0,0,1107233.0,0,-60958.0,0,-60958.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,195097,54574,140523,12422,5713464,5713464,6990271,3009933.0,674493.0,156703.0,0.0,5692248,21216,4810.0,3721377.0,4147111,0.0,0.0,0.0,0.0,0.0,1687413.0,2087121,0.0,0.0,2033964.0,2059990,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,93.0,0.0,5261492.0,0.0,18232.0,115000.0,0.0,-16687.0,0.0,0.0,0.0,5378037.0,5428039.0,-50002.0,2759274.0,649779.0,155804.0,0.0,93,133058765_201112_990O,IN,,133058765201112,1330587652011,A0332,A,36061.0,5602.0,5600.0,A033,A,O,O,AR,A,A,1,AR,AR,AR,0.34248,A,813920.0,-73.970658533,40.75647991,0,NCCS_Form990_2012_Extract_Final,49365,
42255,132666239,NEW YORK MARKET RADIO BROADCASTERS ASSOCIATION INC,,125 WEST 55TH STREET 21ST FLR,NEW YORK,NY,10019-5369,10019.0,,,6,0.0,197101.0,1.0,12.0,200.0,120.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,6.0,0,563619,7751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255854.0,0,255153.0,0,701.0,0,701.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,6449,578520,578520,833673,0.0,0.0,0.0,0.0,659943,-81423,0.0,1061692.0,990984,0.0,0.0,0.0,0.0,0.0,94321.0,105036,0.0,0.0,967371.0,885948,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,93.0,0.0,686745.0,0.0,5262.0,0.0,0.0,0.0,0.0,0.0,8230.0,700237.0,785908.0,-85671.0,0.0,0.0,0.0,0.0,93,132666239_201112_990O,IN,,132666239201112,1326662392011,A34,A,36061.0,5602.0,5600.0,A34,A,O,O,AR,A,A,1,AR,AR,AR,0.26754,A,513110.0,-73.979117,40.763506,0,NCCS_Form990_2012_Extract_Final,49736,
42672,131394480,TRAFFIC AUDIT BUREAU FOR MEDIA MEASUREMENT INC,,271 MADISON AVE STE 1504,NEW YORK,NY,10016-1012,10016.0,,,6,0.0,195501.0,1.0,12.0,205.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,6.0,0,3124182,3977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,3128159,3128159,3128159,772796.0,745926.0,90773.0,0.0,3112117,16042,0.0,721914.0,1236608,0.0,0.0,0.0,0.0,0.0,240146.0,738798,481768.0,497810.0,481768.0,497810,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,93.0,0.0,3229710.0,0.0,5775.0,0.0,0.0,0.0,0.0,0.0,0.0,3235485.0,3245345.0,-9860.0,633537.0,431275.0,65910.0,0.0,93,131394480_201112_990O,IN,,131394480201112,1313944802011,A30,A,36061.0,5602.0,5600.0,A30,A,O,O,AR,A,A,1,AR,AR,AR,0.98029,B,510000.0,-73.98061911399999,40.751484956999995,0,NCCS_Form990_2012_Extract_Final,50154,
42968,131583260,STATION REPRESENTATIVES ASSOCIATION INC,,125 W 55TH ST,NEW YORK,NY,10019-5369,10019.0,KATZ MEDIA J BELOYIANIS,,6,0.0,196910.0,1.0,12.0,919.0,200.0,0.0,3.0,2.0,2.0,1.0,20.0,0.0,201112,2011,2011,2011,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3087,3087,3087,3087,0.0,0.0,0.0,0.0,6721,-3634,,,78238,,0.0,,0.0,0.0,,0,,0.0,,78238,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,93,131583260_201112_990O,IN,,131583260201112,1315832602011,A01,A,36061.0,5602.0,5600.0,A01,A,O,O,AR,A,A,1,AR,AR,AR,0.49263,C,813319.0,-73.979015561,40.763413291,0,NCCS_Form990_2012_Extract_Final,50452,
43707,130689125,EXHIBITION EMPLOYEES - 829 GENERAL FUND,,386 PARK AVENUE SOUTH 5TH FL,NEW YORK,NY,10016-8804,10016.0,,,5,0.0,195804.0,5.0,12.0,263.0,279.0,0.0,3.0,3.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,5.0,0,152235,571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,54472,207278,207278,207278,53628.0,6940.0,5371.0,0.0,207907,-629,0.0,94049.0,117950,0.0,0.0,312990.0,338804.0,0.0,314274.0,338804,0.0,0.0,-220225.0,-220854,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,93.0,0.0,234814.0,0.0,378.0,0.0,0.0,0.0,0.0,0.0,0.0,235192.0,230674.0,4518.0,77319.0,9750.0,7295.0,0.0,93,130689125_201112_990O,IN,,130689125201112,1306891252011,A1140,A,36061.0,5602.0,5600.0,A114,A,O,S,ZA,A,A,1,AR,AR,AR,0.5312399999999999,B,813219.0,-73.984537,40.742859,0,NCCS_Form990_2012_Extract_Final,51196,
44427,133196564,SYNDICATED NETWORK TELEVISION ASSOCIATION INC,,630 5TH AVE STE 2320,NEW YORK,NY,10111-2397,10111.0,,,6,0.0,198701.0,1.0,12.0,200.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,6.0,0,2150000,16484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,2166484,2166484,2166484,1054893.0,139201.0,36148.0,0.0,1933646,232838,0.0,1866336.0,2099174,0.0,0.0,0.0,0.0,0.0,0.0,0,1866336.0,2099174.0,1866336.0,2099174,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,93.0,0.0,2150000.0,0.0,5916.0,0.0,0.0,0.0,0.0,0.0,0.0,2155916.0,2146051.0,9865.0,1118080.0,158496.0,36087.0,0.0,93,133196564_201112_990O,IN,,133196564201112,1331965642011,A32,A,36061.0,5602.0,5600.0,A32,A,O,O,AR,A,A,1,AR,AR,AR,0.54215,A,513120.0,-73.977222367,40.7588966,0,NCCS_Form990_2012_Extract_Final,51922,
46553,134192352,ARCHITECTURAL IRON REALTY CORP,,501 W 42ND ST,NEW YORK,NY,10036-6205,10036.0,LOCAL UNION 580,S47,2,0.0,200203.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,2.0,0,204700,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,204820,204820,204820,0.0,53132.0,4719.0,0.0,438692,-233872,0.0,6993569.0,6785785,0.0,0.0,0.0,0.0,0.0,9432586.0,9458674,0.0,0.0,-2439017.0,-2672889,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,93.0,0.0,204700.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,204790.0,410413.0,-205623.0,0.0,55023.0,4907.0,0.0,93,134192352_201112_990O,IN,,134192352201112,1341923522011,A1940,A,36061.0,5602.0,5600.0,A194,A,O,O,AR,A,A,1,AR,AR,AR,0.8954200000000001,A,813219.0,-73.9955628,40.75963893,0,NCCS_Form990_2012_Extract_Final,54067,
47417,136149730,ART DEALERS ASSOCIATION OF AMERICA INC,,205 LEXINGTON AVE RM 901,NEW YORK,NY,10016-6022,10016.0,,,6,0.0,196307.0,1.0,6.0,119.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201206,2012,2011,2011,6.0,601248,300750,39482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12529.0,0,40752.0,0,-28223.0,0,-28223.0,2161692.0,1840795.0,320897.0,0.0,0.0,0.0,2161692,1840795,320897,0,0,0,0,1234154,1234154,3115701,150000.0,316421.0,36926.0,0.0,1263890,-29736,0.0,2170096.0,2092399,0.0,0.0,0.0,0.0,0.0,57362.0,9401,976845.0,947109.0,2112734.0,2082998,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201106.0,2011.0,93.0,611433.0,337410.0,0.0,40344.0,0.0,145208.0,0.0,280139.0,0.0,0.0,1414534.0,1220821.0,193713.0,150000.0,377500.0,39366.0,0.0,93,136149730_201206_990O,IN,,136149730201206,1361497302012,A03,A,36061.0,5602.0,5600.0,A03,A,O,O,AR,A,A,1,AR,AR,AR,0.23743000000000003,A,813920.0,-73.980727722,40.745580706,0,NCCS_Form990_2012_Extract_Final,54933,
47485,131777183,TELEVISION BUREAU OF ADVERTISING INC,,3 EAST 54TH ST 10TH FLOOR,NEW YORK,NY,10022-3108,10022.0,,,6,0.0,195602.0,1.0,12.0,919.0,200.0,59.0,3.0,1.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,6.0,0,6318657,108361,0.0,0.0,25200.0,0.0,25200.0,0.0,0.0,0.0,25200.0,0.0,25200.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,44878,6497096,6497096,6497096,0.0,3154647.0,178194.0,0.0,5815461,681635,-70062.0,3928285.0,4049817,0.0,0.0,0.0,0.0,0.0,947895.0,457854,0.0,0.0,2980390.0,3591963,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf2012_990,201012.0,2010.0,93.0,0.0,6630397.0,,57578.0,25200.0,0.0,0.0,0.0,0.0,1455.0,6714630.0,6888624.0,-173994.0,1098473.0,2126710.0,178753.0,0.0,93,131777183_201112_990O,IN,,131777183201112,1317771832011,A0132,A,36061.0,5602.0,5600.0,A013,A,O,O,AR,A,A,1,AR,AR,AR,0.629,B,813319.0,-73.97538942899999,40.761136857,0,NCCS_Form990_2012_Extract_Final,55001,
48361,132876085,GRAPHIC ARTISTS GUILD INC,,32 BROADWAY STE 1114,NEW YORK,NY,10004-0000,10004.0,,,5,0.0,199509.0,1.0,12.0,279.0,0.0,0.0,6.0,1.0,2.0,1.0,10.0,9262.0,201112,2011,2011,2011,5.0,142430,0,2176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23813.0,0,26357.0,0,-2544.0,0,-2544.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,23621,28438,-4817,233865,371110,371110,425905,82960.0,77018.0,11365.0,0.0,535990,-164880,,,405097,,0.0,,0.0,0.0,,233873,,171224.0,,171224,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,93,132876085_201112_990O,IN,,132876085201112,1328760852011,A99,A,36061.0,5602.0,5600.0,A99,A,O,O,AR,A,A,1,AR,AR,AR,0.68874,C,710000.0,-74.013352614,40.706262721,0,NCCS_Form990_2012_Extract_Final,55879,
49149,132534897,PAINTING INDUSTRY FUND BUILDING CORP,,45 WEST 14TH STREET,NEW YORK,NY,10011-7419,10011.0,,,2,0.0,199904.0,1.0,12.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,2.0,0,339520,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,339541,339541,339541,0.0,0.0,0.0,0.0,251831,87710,1.0,583634.0,772513,0.0,0.0,0.0,0.0,0.0,238109.0,339277,345525.0,433236.0,345525.0,433236,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,93.0,0.0,339645.0,0.0,467.0,0.0,0.0,0.0,0.0,0.0,0.0,340112.0,301816.0,38296.0,0.0,0.0,0.0,0.0,93,132534897_201112_990O,IN,,132534897201112,1325348972011,A1940,A,36061.0,5602.0,5600.0,A194,A,O,O,AR,A,A,1,AR,AR,AR,0.36984,A,813219.0,-73.995062,40.737171000000004,0,NCCS_Form990_2012_Extract_Final,56670,
49815,952786905,INTERNATIONAL THEATRE EQUIPMENT ASSOCIATION INC,,770 BROADWAY 7TH FLOOR,NEW YORK,NY,10003-9522,10003.0,,,6,0.0,197306.0,1.0,12.0,919.0,205.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,6.0,0,291059,1386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,53522,345967,345967,345967,0.0,0.0,0.0,0.0,292332,53635,0.0,448710.0,502345,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,448710.0,502345,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,93.0,0.0,221808.0,0.0,1111.0,0.0,0.0,0.0,0.0,0.0,55117.0,278036.0,291056.0,-13020.0,0.0,0.0,0.0,0.0,93,952786905_201112_990O,IN,,952786905201112,9527869052011,A65,A,36061.0,5602.0,5600.0,A65,A,O,O,AR,A,A,1,AR,AR,AR,0.5683699999999999,B,711110.0,-73.99195290000002,40.731702899999995,0,NCCS_Form990_2012_Extract_Final,57340,
49895,160876072,NATO THEATRE OWNERS OF NEW YORK STATE INC,,770 BROADWAY 7TH FLOOR,NEW YORK,NY,10003-9595,10003.0,,,6,0.0,196601.0,1.0,12.0,267.0,200.0,920.0,3.0,2.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,6.0,0,84410,9045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319661.0,0,328627.0,0,-8966.0,0,-8966.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,84489,84489,413116,0.0,0.0,0.0,0.0,126889,-42400,-27051.0,425668.0,356217,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,425668.0,356217,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,93.0,0.0,69963.0,0.0,14901.0,0.0,3716.0,0.0,0.0,0.0,0.0,88580.0,160181.0,-71601.0,0.0,0.0,0.0,0.0,93,160876072_201112_990O,IN,,160876072201112,1608760722011,A65,A,36061.0,5602.0,5600.0,A65,A,O,O,AR,A,A,1,AR,AR,AR,0.34788,B,711110.0,-73.99195290000002,40.731702899999995,0,NCCS_Form990_2012_Extract_Final,57420,
50115,135493557,CEMETERY DEPT OF THE WORKMENS CIRCLE INC,8144N BRANCH,247 W 37TH ST FRNT 5,NEW YORK,NY,10018-5129,10018.0,JONATHAN GOLD,,8,0.0,194504.0,5.0,12.0,900.0,30.0,211.0,9.0,1.0,1.0,1.0,10.0,804.0,201112,2011,2011,2011,8.0,0,86375,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,500,86877,86877,86877,0.0,59247.0,4532.0,0.0,131575,-44698,0.0,591198.0,517876,0.0,0.0,0.0,0.0,0.0,234501.0,205877,0.0,0.0,356697.0,311999,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,93.0,28437.0,156971.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,152.0,185649.0,145663.0,39986.0,9048.0,58315.0,5921.0,0.0,93,135493557_201112_990O,IN,,135493557201112,1354935572011,A23,A,36061.0,5602.0,5600.0,A23,A,O,O,AR,A,A,1,AR,AR,AR,0.8625200000000001,A,710000.0,-73.99133,40.753807,0,NCCS_Form990_2012_Extract_Final,57640,
51591,131855535,CHILDRENS BOOK COUNCIL INC,,54 WEST 39TH ST,NEW YORK,NY,10018-3808,10018.0,,,6,0.0,195009.0,1.0,6.0,205.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201106,2011,2010,2010,6.0,0,611694,453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,39239,651386,651386,651386,123044.0,123470.0,21790.0,0.0,571525,79861,1.0,410505.0,491811,0.0,0.0,0.0,0.0,0.0,353130.0,354574,0.0,0.0,57375.0,137237,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201006.0,2010.0,93.0,529268.0,21309.0,0.0,1459.0,0.0,0.0,0.0,0.0,0.0,39956.0,591992.0,572856.0,19136.0,120031.0,114763.0,19892.0,0.0,93,131855535_201106_990O,IN,,131855535201106,1318555352011,A33,A,36061.0,5602.0,5600.0,A33,A,O,O,AR,A,A,1,AR,AR,AR,0.31455,C,511100.0,-73.984169,40.752501,0,NCCS_Form990_2012_Extract_Final,59118,
51923,131783842,ANTIQUARIAN BOOKSELLERS ASSOC OF AMERICA INC SHOP 2 CONCOURSE,,20 W 44TH ST 5TH FLR,NEW YORK,NY,10036-6603,10036.0,,A33C,6,0.0,195109.0,1.0,12.0,200.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,6.0,0,340780,4875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,839729.0,529683.0,310046.0,0.0,0.0,0.0,839729,529683,310046,0,0,0,0,655701,655701,1185384,83500.0,35150.0,9522.0,0.0,495464,160237,-8123.0,806393.0,959861,0.0,0.0,0.0,0.0,0.0,300.0,1654,806093.0,958207.0,806093.0,958207,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,93.0,0.0,300129.0,0.0,7768.0,0.0,0.0,0.0,160131.0,0.0,0.0,468028.0,539000.0,-70972.0,83500.0,36571.0,8895.0,0.0,93,131783842_201112_990O,IN,,131783842201112,1317838422011,A0333,A,36061.0,5602.0,5600.0,A033,A,O,O,AR,A,A,1,AR,AR,AR,0.75107,A,813920.0,-73.980764125,40.755210188,0,NCCS_Form990_2012_Extract_Final,59451,
52592,820564945,JAPANESE ART DEALERS ASSOCIATION OF NEW YORK,,C/O SEBASTIAN IZZARD 17 EAST 76TH,NEW YORK,NY,10021-0000,10021.0,S IZZARD,S41,6,0.0,200308.0,1.0,12.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,6.0,264496,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,264496,264496,264496,0.0,0.0,0.0,0.0,268187,-3691,0.0,29654.0,25963,0.0,0.0,0.0,0.0,0.0,0.0,0,29654.0,25963.0,29654.0,25963,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,93.0,214030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214030.0,202291.0,11739.0,0.0,0.0,0.0,0.0,93,820564945_201112_990O,IN,,820564945201112,8205649452011,A0323,A,36061.0,5602.0,5600.0,A032,A,O,O,AR,A,A,1,AR,AR,AR,0.46096000000000004,A,813920.0,-73.964605,40.774695,0,NCCS_Form990_2012_Extract_Final,60121,
53192,136976195,AMERICAN FEDERATION OF MUSICIANS OF THE US & CANADA,MUTUAL BENEFIT TRUST,1501 BROADWAY NO 6TH FL,NEW YORK,NY,10036-5601,10036.0,CONTROLLERS OFFICE,,5,0.0,194009.0,5.0,12.0,263.0,264.0,279.0,9.0,3.0,2.0,1.0,20.0,122.0,201112,2011,2011,2011,5.0,0,0,0,0.0,22055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,22055,22055,22055,0.0,0.0,0.0,0.0,0,22055,0.0,252985.0,275040,0.0,0.0,0.0,0.0,0.0,0.0,0,166507.0,188562.0,252985.0,275040,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25358.0,0.0,25358.0,0.0,0.0,0.0,0.0,93,136976195_201112_990O,IN,,136976195201112,1369761952011,A68,A,36061.0,5602.0,5600.0,A68,A,O,O,AR,A,A,1,AR,AR,AR,0.61825,A,711130.0,-73.9902,40.7593,0,NCCS_Form990_2012_Extract_Final,60728,M
53226,131996451,MEDIA RATING COUNCIL INC,,420 LEXINGTON AVE RM 343,NEW YORK,NY,10170-0399,10170.0,,,6,0.0,196512.0,1.0,12.0,920.0,905.0,0.0,3.0,2.0,2.0,1.0,10.0,0.0,201112,2011,2011,2011,6.0,1544368,0,1123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1545491,1545491,1545491,571940.0,266488.0,39809.0,0.0,1477254,68237,-29673.0,1452077.0,2466624,0.0,0.0,0.0,0.0,0.0,1275111.0,2251094,0.0,0.0,176966.0,215530,N,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,rtf10co,201012.0,2010.0,93.0,1452100.0,0.0,0.0,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,1454056.0,819041.0,635015.0,0.0,270039.0,39268.0,0.0,93,131996451_201112_990O,IN,,131996451201112,1319964512011,A30,A,36061.0,5602.0,5600.0,A30,A,O,O,AR,A,A,1,AR,AR,AR,0.9178799999999999,B,510000.0,-73.975655467,40.752393221,0,NCCS_Form990_2012_Extract_Final,60762,
54365,131182895,NEW YORK PRESS PHOTOGRAPHERS ASSN INC,,255 E 36TH ST,NEW YORK,NY,10016-0000,10016.0,,S41,6,0.0,201101.0,1.0,6.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,10.0,0.0,201106,2011,2010,2010,6.0,0,46078,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,10100,56192,56192,56192,0.0,0.0,0.0,0.0,61540,-5348,,,6586,,0.0,,0.0,0.0,,2612,,-5348.0,,3974,Y,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,93,131182895_201106_990O,IN,,131182895201106,1311828952011,A40,A,36061.0,5602.0,5600.0,A40,A,O,O,AR,A,A,1,AR,AR,AR,0.9608399999999999,A,710000.0,-73.97623269,40.74683195,0,NCCS_Form990_2012_Extract_Final,62189,
